Log_ID,Account_ID,Agent_ID,Institute_ID,Institute_Name,Issue_Type,Description,Date_Issued,Date_Resolved,Duration_to_Resolve,Region,City,Foreign_Issued_Date_ID,Foreign_Resolved_Date_ID
055b8593-2c63-416a-9771-67a826b42f90,c4975a43-ce1d-40d6-a4f6-7c2dc0594f74,44e6f529-f63d-4416-b137-7d265e8e7fae,2ce48e77-b379-4ebd-b0bd-70c71bb4ced6,Camtel,Network Issue,There while practice rather white Mrs many hundred ball.,2019-03-15 17:56:10,2019-03-16 15:56:10,22.0,Far North,Buea,e2c349b227a713ece013805c8fd0227566d616d19440ea7f7794d54f84adfc02,77062f9b3714d8ec444e062dd2fc28823468b1c324b16de3d08e10f184a91848
219ecb45-5db1-4993-9770-61d5fb1c0364,d77a8296-92b0-4daa-9936-36ec30fc1b17,9e796b2b-e5d2-4fe7-82fc-1eae78e06f6b,a08c097a-1033-409b-b2da-b56ea12d4556,Camtel,Billing Issue,Financial ask analysis similar most center.,2022-11-29 04:14:57,2022-11-30 02:14:57,22.0,Littoral,Bafoussam,498c7555b540a1ef6e9e734e762de6a070fcb657ae7090d6d795f098ccdac993,a38a07baa377f14438172a3ef9181c3d4f772fc28a54ac941c94b676adadc94a
30456607-5f9b-4905-823f-89bfc520e61f,3e08e85f-b367-43d1-958e-cd111fbf261d,44e23ee9-e1db-4483-8dbd-a3d49ec374ce,9cb4163e-fded-4e9f-8496-5e4c1ac93a5d,MTN,Billing Issue,Spring agent should pass figure pretty ever.,2019-07-15 21:02:06,2019-07-16 07:02:06,10.0,Northwest,Yaounde,a36a87fa87fe0f0b89f5bd7d6dbe8a42c452aafe25bd4a61b334709442dbaa3a,38e84e1a2f26089fb8d4a3dbae271ef1010085f5d16943aae755bf6e14e5de38
2aeacc33-fcb3-4609-949b-765f8c3767a5,7766fab4-a907-4f53-a5c6-0368dd77c1a5,a5451ccc-6bf5-4507-96d4-f4f4c27b475c,0d5ba15f-e819-4dc4-87a7-d5461043fe3f,Camtel,Network Issue,Better have argue country add somebody material member just just idea always.,2024-11-30 16:01:54,2024-11-30 21:01:54,5.0,North,Maroua,da0f0009c5c89690c2a6b92821f1bc97403d0509638b176b6a91369bb2c42182,ef314da157fb933451cb9c2d5c9ed03d58cf71ad222f5340ccb5bae5fa382a9a
5639369a-c330-48cb-854e-51e2776659c2,b505e138-e1ad-4bfb-81b2-5cd536b9bd6d,277d2e3c-e4fe-4b1c-9361-357fe1728f00,2778a12a-b146-43e8-826d-56e8421ce6a0,UBA,Billing Issue,Tv floor newspaper PM assume dark science executive final say.,2017-11-24 09:35:14,2017-11-24 18:35:14,9.0,South,Buea,fd881cb77d58a9ba7a19c677b081d8b732b187f6528ddaf5dd3c6ad3af7ece01,6874a4958c99bf1d9c0e70ca320875eb0f2c36f34d64a971da8acecf8b90ecfc
e31e5a29-a264-45b3-9d30-debecbf5c159,5176c4cb-cd75-4e87-8078-e8cf171a1488,3f313f97-5191-4fe2-8b9c-d474a8f7db87,46485403-f822-43ff-8681-11ba033f5c46,MTN,Service Request,Commercial friend occur other summer through area.,2019-03-30 12:42:05,2019-03-30 18:42:05,6.0,Northwest,Ebolowa,4c0b2ae58a6b9de05eeeacb850261280856fcdca34f188bced95e58d3d3c6ea6,e7b617c9b4e560e05ca36c13c1569f519b949b9bb5eb8f539773275c60a5313b
1ee90306-b737-4ce4-a290-f5de8b47346f,db72e434-a04a-4f17-8433-60fb344e9932,bd742498-bfde-480d-8bfa-0b6a6c40150a,e52601e7-7e7f-45e7-95b5-9a7b32560fc5,Camtel,Service Request,Listen various without she car PM sing in middle understand region mission tree.,2015-05-15 13:26:18,2015-05-16 08:26:18,19.0,Northwest,Ngaoundere,fc4d475e511bb498c6928a0efebe55ebd20ee4036d10b3cf23b9d312175abebf,370429b68ec70ca3d5f0968ff3606c6af207d51a30eada8062d0356f08797959
2c1f76b4-074c-4010-9b4f-7a314b45e69b,5a542b7e-dcba-493b-8169-a687df5dbff6,7c43a462-7c65-40ea-98aa-f0cf135e0a01,07bc94f2-f45d-490c-991b-b9d468152a09,Ecobank,Billing Issue,Program tell window under support store quite total thank money together.,2015-06-20 19:47:34,2015-06-21 14:47:34,19.0,Far North,Maroua,63910bf208de6623b186185ea3e58e768971bd87938305d9475121dcb38aaa21,df333a23b7a0564f16fd677882d943dd5fa5bc162038e088086677d21db16762
14f2ffbb-0e5b-484d-b184-953098fbb864,09692614-9456-4519-afef-a86409c11f2e,e3febf0f-3fc4-4179-88f6-fe30692531e5,4a43e767-0126-498c-89eb-a10b6a93538a,Ecobank,Billing Issue,Push near nation likely single traditional enough player blood challenge head learn better.,2018-08-11 09:06:46,2018-08-12 06:06:46,21.0,South,Douala,761fd58b7c0f29bb07fed967d7902abf785e757ea8efb81b606a9eca6babfe8d,e5644b7da898dbd71d3def150970c36f6ed815729f87e5f9dcf392d35e7fd484
49d881ba-e376-4091-9c4a-6ee8917df814,e60f086d-799d-4852-87d7-13cd5fa20ea7,2da66647-d6e9-4159-921d-4b3821207f3b,69910ecb-4f5c-48c1-9270-90925a129f7f,Camtel,Network Issue,Seat much rule it event national.,2018-05-13 02:17:03,2018-05-14 00:17:03,22.0,East,Garoua,80196f532e1e87c3c5e49a0fde2d3ae3661f16fb2d36e02a76d8e3f2d1dd1c75,19e00e86e08db66d4693c90cef511103005560b075f8deb9a64986b1954d3fdf
cd23e39f-d84e-4870-9c22-2cf195c94f9d,56d2d905-f900-446e-9294-e1a659e320d4,a3877a49-f007-4bd9-9743-d8993bafb8b9,099b7ab0-3edd-407c-ad82-3ca03ce81fbe,ORANGE,Service Request,Data people parent account join rest always particularly capital alone.,2023-07-23 02:17:14,2023-07-23 19:17:14,17.0,Adamaoua,Ebolowa,8f644ce43470e9b15c017dd0c2f8f5963e87c75a8760c3b09fc198f0a945fdf6,3b1d09f0ccca42a752d4ba66e5b5a532722e002f40a5ece14aa6c3f8485dad8c
aa9f639f-4d2d-4f7c-b32a-96da7f1fdc67,c64425e2-a243-411b-bf1b-6b4aa16b658b,20442e6b-99d0-4c84-8788-913cf16da976,817db558-65bc-4a16-80ee-fd775b954a08,UBA,Network Issue,Probably another admit fine everybody cell pressure detail service off sit before.,2019-12-09 20:54:32,2019-12-10 05:54:32,9.0,Central,Ebolowa,35a6789e7353255861cb0b4dd87f29fd0b413d80917146a33d4401d16e42b442,8e714b5bb82cb34e24a04b68e940678e36fcfab90d5b132bf9694a31f1bb9b2a
b210c082-a792-474a-94fd-f10da29f3952,da29fa55-1894-4698-b3da-02a3a27de3c0,2bb9aa67-a1dc-4ded-9cca-c2609e1e7ae5,2c4e6fac-60fd-49c6-b5f1-bf1b3ae54ad6,MTN,Billing Issue,Prevent tree place success management huge drug western media laugh some total.,2018-02-01 22:40:15,2018-02-02 18:40:15,20.0,West,Bafoussam,27b6848afb0076f3c8d88b6d0a191d9c8a728aaf21e5e77ec487c6007f6ee5f4,4045c3e23e6c237e5131e19d93d68fdbae7104a40488d9b5ae528982f7ec566d
498ebb47-e106-4ec1-8392-60b5efedf9b7,1851a17c-f39c-4207-b8dc-6a0d9595f856,cb780c80-f44e-4f7e-ae96-aa6edaf2df9b,dbff889d-2b13-4dfe-b212-96b3a36b9a8c,Ecobank,Billing Issue,Thousand purpose sea prevent past on.,2023-03-31 13:49:29,2023-03-31 15:49:29,2.0,Far North,Ebolowa,f7a45e2797ee30cbb9d2303b776491cd114245153db9e337c57ef225e3957cae,1dcf0dfdb4f6df798801500d6c9dbe2854c754f825a10c8d979d0796567338c8
824c998b-08a1-4569-8e95-e4dd146b13f4,eda0ba56-6a4c-4b1a-a144-0ff38500d9b6,c72aaef4-5324-4fab-b425-fb1fb6cbff5e,e0bb35b5-3c71-4fc1-8020-e93f4ba11795,UBA,Billing Issue,Evidence particular serious field growth range of discover ok evidence reach old.,2023-07-09 23:15:31,2023-07-10 23:15:31,24.0,Central,Bertoua,aea99373f48ec4d16e55ea41015a5be57346f3a0b8b47867d1f190ad854d85b2,0be50e44fda07028912f277d07c877258d09fd5dd7172de04242a61572b98f06
a64ccf1b-2f22-492f-b572-ba86a57e45d8,c9e17832-e60b-4963-beb3-8c0cfbbdc280,2b72775c-e04f-4011-819c-d8cc9f3d0a32,ee735269-77ab-431c-97c8-54a5027c8908,MTN,Network Issue,Age reduce hear system base appear.,2020-11-02 21:15:56,2020-11-02 23:15:56,2.0,Littoral,Limbe,e34450c5e44951fe74a25a1b18ddef3bd86f59f41beebbe37eeae4f4d5d8fec6,13dcf6037b231721287635475a32c21bfec14df89f443e4fd7622e5459faaa0a
654346b0-a108-4ad9-94ae-931550f2971e,8377d9da-1e02-4d29-b785-e3a0d2b739e6,fb644b38-1efb-406a-a541-9bc9c9127c7a,90ec4ade-f8ef-4166-943e-eac7d80dd635,ORANGE,Billing Issue,Expect upon key tough than travel.,2023-08-28 23:50:54,2023-08-29 18:50:54,19.0,Northwest,Douala,76cac07d43628d52a5d0bc476d569a0d65c70337f34fcb98170a489b643d307f,cf97a41602ac3bfdead3ed0c2adcb56c89225720c9199cbb11c23b23d8fee437
dc129727-a68a-4bbf-ba1b-34113ebc5cbf,2bfa21bb-73b8-494f-af32-feda07438fcf,82603431-6c53-46b3-b48f-b1b7b0f74e4e,706e90ba-3d97-48cc-93b9-dfa12b263f2f,MTN,Service Request,Organization show change southern also pretty usually do maybe arrive.,2024-08-22 06:02:27,2024-08-22 10:02:27,4.0,Central,Ebolowa,db9ab901fd4a1c154cdce1d5476180e76a38e0abe24e2d1057d6837d8c91c302,714855ea0401acd6cc1ff0c0dc68243362949f979bed3f68a34d5060d25fc128
55e41095-6b95-4795-9f37-0d035c659485,ddf467f8-d09a-4d4c-809e-adb4920f9833,e0d1e680-0e63-4f75-84e0-7cfe6377fe6b,26de53bf-cfd0-4eda-8d4c-fae6bf59ffa6,ORANGE,Service Request,Involve size above yes network more new shake medical southern.,2016-12-07 11:08:00,2016-12-07 16:08:00,5.0,West,Ngaoundere,345595f3ac0dd49261d1c273a994e30263554986a85f50060c4c631b6de80315,923d54f44b4d4f3d153a4fed757da62005eac0861b734bec26ba4bdbd563ef3a
41912df7-beb2-4ced-a2f2-2ab14d1719c3,6e22cfe2-ca7a-4031-b58d-67ff30d95899,54c9566d-a22d-4f64-9d2f-348a0f7de18a,f2f4c78f-949f-49a9-9a3f-5e7dd2c01d4d,ORANGE,Service Request,Myself major before political everyone read.,2019-03-28 17:54:32,2019-03-29 06:54:32,13.0,Southwest,Maroua,3d1c81fba49d054b750c4baa0e2e66162d92f4f6d63a90a1fe66ff80c11829b7,aa0149de2ab733fabfac20bcb10281414ab9a23b533a966fadbbad7e1d590049
890d2943-94f8-4cb4-8dc3-874dc08f780b,3b5d71ab-c409-4e8c-a744-9416a93efbaa,ab7343e6-0aff-4dbd-a12d-8a878abd168d,883959b9-cbdb-48fb-a104-7d06bef8c901,MTN,Billing Issue,Issue offer sort collection have everybody ask style author money man step send.,2020-09-27 23:57:34,2020-09-28 13:57:34,14.0,East,Bertoua,0ff25d5cd73931c1b64f387e168c4fac7dbc785cec2d5d2b4dcba6a0d5d9ec8a,84dcc26706f221e8f54058a86022bf1ebb98a8730cfb371435401df5a10a6ae5
5baa19b7-f173-44af-b055-b03ddeb2e2c5,79b2302e-4c9d-4c2d-be3d-0c30e3e96eff,e68f2e1c-f5d6-4ead-9ae0-6b241015ae4d,529144e2-b918-4241-a163-81d2f4a89f16,UBA,Service Request,All loss significant inside back most and raise.,2018-03-25 07:22:22,2018-03-25 22:22:22,15.0,North,Garoua,87376095cd863bd0acbd8ffecee1afbf21d3d5e761c6fdf76ab149f16c5c4702,4486dd554613feec448f49405c6cffe45b221890f0d1f4af61af81767460363b
14f99f93-b4ae-4dbc-8fcd-b49aab9459a1,ab145712-9b87-4ece-acbc-30f5717ac19b,d3b13377-50a1-4e2a-95fe-5823a37a6354,7bbb59cf-3e8f-45b1-81f2-c0ebaf01d798,UBA,Billing Issue,Question energy house prevent nation clearly spend energy yet agent right sea another.,2021-09-12 10:10:43,2021-09-13 10:10:43,24.0,North,Limbe,27c2cd41bbc857a8cf9ba4548c0e53deb4c25aad9483d0aa05b5db1bd882246b,5576e3a81d4489d39d04449db779305a053c4bf0aee05f061d7c28e21100be6b
23f67095-8ad3-4efe-8c4d-c368b6e3a97e,685c703d-df0f-4c82-803d-dd134123cbc0,68af7020-6d67-4048-a4e4-28d062a5e4a9,9ff1751b-8d0f-472f-9854-4eb92137cc2e,MTN,Service Request,Stage or tonight able more argue.,2015-08-11 08:52:06,2015-08-11 14:52:06,6.0,North,Garoua,c30b8916c2bc139fb7f220152b032fce7f9a5278aaa80da63ad3739d063ab2c3,1437acc2905940ebb35560716da7c284f3b5f0088f1e893abe01c585fc078314
b1558ca3-1a88-44b0-8f88-57d3abe47ea4,9d253c2b-2366-4932-9966-d142e1113a36,6d16e229-b268-435d-bee8-f1a1c67ede38,3523d658-231d-4733-980a-f46ee8bf6cf1,ORANGE,Service Request,Discussion in like include skill check need range.,2017-06-29 14:32:14,2017-06-30 13:32:14,23.0,East,Garoua,185f8d9e2b1795bc35ef5df44b23d787ad3769bfeb577611c67618de80732412,a9bb5d1ddade5ec2671100d83c4fe477f9e280c7c36cd3867674bd1ae5bb1386
55a26a45-4415-4c21-b986-a7b4aa1fad96,fd71b5ba-a31d-4789-b39a-083d5b8899e3,cd9df4f7-ed58-4a7b-bd85-568f4e2091e9,9e1e6f76-60e6-423a-b35b-b416b7a7357b,UBA,Service Request,Each eye involve best eight prove night.,2015-09-25 13:28:16,2015-09-25 21:28:16,8.0,South,Bamenda,8e0cd77faa10d38f207ad6b71ce0b616a6538b1db0f2cc7669f81565e103bc49,9afe82cfbbe867de74f2291e80687dbdfa8b065a20ed02f69aac6cf06f10b6b2
65f89537-5e87-42e1-b98b-d886f3463ab1,3970ea40-ba81-4275-8e64-e3b9277ab7d2,7984c21a-9519-4677-8109-b05a3b570e30,ab15d2ac-e4a6-4300-8dbf-a0299cc429f0,UBA,Billing Issue,Daughter entire return gun lot add decision year question.,2021-09-18 01:45:39,2021-09-18 23:45:39,22.0,Adamaoua,Yaounde,444b198d9ec924ad2adf7089f734d39bb321091df04a57a778dfd7cdf4b37157,4b6ca9205e9840650951c313c5544bf0087c094daa427e42d8f5fc579fefc575
c13cbe3f-5f7a-4a17-b61a-dd068df31789,ce71018d-6d79-4013-9608-903aef9b9983,c3546318-5359-4a4c-b2db-035a7e3a0ce4,16eeca29-9e27-4604-b171-4dfaf410b0d6,Camtel,Network Issue,Seem accept could marriage director present.,2020-04-29 04:14:35,2020-04-30 02:14:35,22.0,West,Garoua,6cd8144872fb89062431b1575b27fc96b26d53a11c5a1de578475776ca504b5e,a5137463a4ad1a31277b57192b7dee22220b5355b1ab823ee7b8774bff93fca2
f15cd6c6-a7c6-4244-8d1f-0005d4a56615,4fa49349-8265-44e5-9446-13121b6e419b,a0c93cbf-6179-4f40-b88e-cf74f3d38f3a,1f8c6e7e-6688-4883-a15c-5ec92fdec2d7,UBA,Network Issue,Should throughout central speech bit main new resource garden only plant describe what.,2023-09-03 22:04:20,2023-09-04 12:04:20,14.0,Central,Douala,0d533efbb6f547166e7c12591da5d97ba90fdb1da9eac473d483b9c6008cc2b4,8e6439c8dd14fe5c386574a7177542f0696f618e281aaae0212b6dedde319277
749984ac-9b60-4e03-8c7d-de357b85c672,d1b14075-f766-49d5-8bd7-047992cc28af,ab025b29-fd8b-4b01-bc3f-e8da349a68cc,dc03cd4a-0a6e-4563-8fa0-5836d301ed29,UBA,Network Issue,Relationship door impact like culture page see defense food entire ago marriage dream wish.,2021-06-05 19:20:14,2021-06-06 13:20:14,18.0,North,Maroua,60660d46c9f8d7f3e746e8038cf123648b60663c9c434347a3070d599d960353,766bf76d00aa27cf76064e420bb698598b2a674577f6f647b1f3e9fda87a15ce
9b1fc116-8d0d-42e3-891e-a421e43929fb,13952335-f161-4371-9e4e-c70e1b5bb3af,c68e05a1-ce60-484b-96e6-c69adb4f4450,b05ef38a-85d8-484d-95b2-61995f7f8cbe,MTN,Billing Issue,Blood help stock hundred career whole interview education record several administration focus build.,2023-11-30 23:31:47,2023-12-01 14:31:47,15.0,Northwest,Maroua,815209c0f909a7dc6f4e2016e2d2d3cb156642d67602aacd614241fb4e90389f,63a5fefe40225e04202c1c596da11bfec794ccf1a9a9b6584686c4d7db42b0f0
1f408c75-7e29-41dc-b268-78ff3a1bf6a0,3bef3830-88cc-454d-b1c9-cf422ad56023,91cc3ba9-dec0-4c3e-8dc0-9b05503a0011,8ea25834-041f-4336-ab41-18b3d8e8f996,Ecobank,Network Issue,List pass figure stage center finish apply fear edge have high.,2024-12-06 08:52:59,2024-12-07 05:52:59,21.0,Northwest,Douala,e903f7a32812c1c58fcf2b537e7aa9d7baa0d8eb8b677d1904decc9ae4847132,bfdcc24b63f807a380d31528f14cf5588a842c3cbb63c8e2b3b4b5a688c342fb
8617beea-6429-4950-8234-8ad864925320,b5e59b2a-0ca0-49be-ba21-05a476820f0b,6a672ea2-3fb1-449a-a62d-1408b93ac9c9,ac7f6bd2-ec8d-4c97-8e72-3f8f25ee768a,MTN,Service Request,Bill late discussion parent about add.,2019-12-30 02:17:29,2019-12-30 05:17:29,3.0,North,Douala,dfbdbf98b7a387b2b7c75679b94a1193ea4d13a15ff9f6286d296e1a8829a014,dfacd3f33a2b7990c8c48d8181d90616623ac47c280c6e18c1525b2a01642174
d4480fdc-eae4-444c-8d2c-759d12c0deba,0aa52b7a-397b-48bf-82bb-a46b27cd0289,9380ed26-7383-47ae-9542-62c6973b544d,6078aafc-ec6e-40bb-ad55-fbac2bd9218e,UBA,Service Request,Big activity rich section woman the leader.,2024-01-03 17:07:07,2024-01-04 16:07:07,23.0,Northwest,Garoua,effdae207c1baf2c6d91429862b2133e371808c8f9afd32dc12e25b1da853853,f7af2e13d10a4dae466697451116fe731616d6af8d71fdaf28c922695744bd35
5595dbe3-650a-4f04-948b-e727d7dd0ec3,616b23cf-f4c8-4a43-91fb-80ec08a86d26,7789f9c9-c191-4b25-96f2-ecfad1915ffd,52e4f937-80d2-4565-aafc-8792c31b3dd7,UBA,Service Request,Evening dog culture yet spend worker reality method stage force war.,2023-08-20 11:24:28,2023-08-21 08:24:28,21.0,East,Bamenda,a4930c4ddfa4b47d205b64762e1ffdc1c5e5f5265ca9e122aae73c6c4db4db8b,b0805d26bd0eca2c2c7e429de566118c1278fee7f1e106a74c67f11ddea6d9bc
8c269812-f874-4b65-857e-8c5e6ea8789e,d8f699e3-efaa-4271-9e04-d1e3d9b59be6,d5cbab41-f780-403e-8dc4-a6122f48d38a,92c64e07-a741-4cce-98a4-6a11b1f1f573,Camtel,Billing Issue,Situation number movie film nor dream.,2016-11-01 10:10:18,2016-11-01 22:10:18,12.0,South,Maroua,245471493f454c20a17d2e54b6ab64cec5785470d2afd93171bf3da57cf45e9b,71ce138ab396e14b07425db6de5ac00a9ff4edff413f0b284c12b9de58c78dbb
4d68169f-0a76-4ffc-89a4-4f49e7ce5e3f,d49d05ac-1bf6-44ad-a456-8df69a4ae306,63e9e89e-168a-4dc5-988a-18981ab104e9,3f9dcc0f-9a65-4833-9cbf-08face445305,Camtel,Network Issue,Me her attack challenge opportunity president.,2019-01-25 15:16:19,2019-01-26 11:16:19,20.0,Northwest,Garoua,542552c787cfa567ab1d5629cc4b82df25bb4a7698c1c36f661b98d513d4b948,b34ccc99da2a768be7ed493b5df0e2e3ec34400405560a2450b406d64524db38
d96cd5e7-1b10-41bf-acc8-227c3be8492a,ddba9c55-4f60-4a3e-ba89-bc701bf2d70d,404f1927-a2d0-4468-a317-fe571f97e956,43500282-77ed-408c-b52e-fb523ef404db,ORANGE,Billing Issue,Peace knowledge pull treatment either send still board most.,2022-12-06 06:05:17,2022-12-07 03:05:17,21.0,South,Maroua,8d602c4bd92c772a7860dcca7b2a19b9d24171f4c59d197db9664e99f5eab6e2,aa779a3a042899fa0d467d7ed187832d46fa294a866e76765b1e661fdc81175a
26851b3c-9dc5-4717-9e96-7fa3f59ea39b,1f091b81-be29-4de1-b7b9-ce4ef4480482,a7bf3250-4174-4190-90c3-99bcb963a61e,a1cfe5d0-ee18-4322-9945-7f48e18e4df3,Ecobank,Service Request,Budget agreement seem direction general face skin.,2021-01-13 09:40:20,2021-01-14 09:40:20,24.0,Littoral,Bertoua,c1f4c3e26ae162a0dd3238bbff47bf937acdc5ba0b7df9964a0b12e2d7bb1ec7,d38b82382992eee3973d9407d51ed75e9cc06e5d5b42d595c25dd2561399b069
c67469ee-0bb9-4d27-9912-3223a5d8fb7e,304cda8e-05bb-4870-81c6-0a62ccf7d555,35a5383e-7ddf-41ea-adee-5572372900f1,5b764c5c-1ffd-49e3-a262-b0aea51f2397,MTN,Billing Issue,Worry executive own drive add then actually take large computer impact guy.,2017-08-07 04:42:18,2017-08-07 19:42:18,15.0,Far North,Bafoussam,655d6a15ebaf31dfa1bf768261957ce069f417a9c7d52dd2708cb321b0a43c1e,17311cc255e83399528e2ac1572e6dbec026e7f7d7b55f44c8c2819a40ad8d71
9ca0621a-0616-4c0a-995b-8783fd15df54,bd85edeb-b242-41e6-8882-3c9d6426e375,a8ce67fd-4db6-4b12-8302-dd85f1287760,c48b5e14-5871-42d5-be9b-b4bbd78584e1,ORANGE,Billing Issue,Himself data final here deep we worker.,2015-09-03 16:47:56,2015-09-03 18:47:56,2.0,Northwest,Bamenda,b663c2bea55d3367e456a1a0923a5d6f669cd3d821924ff2a745ddc089c6be87,7d16507064db63e1730761b5cd73368951e572fcbe2da551dd3b3c1fcf6c2eb6
7cc372e0-4927-4154-a77c-456ba11b5c11,edf12c06-522b-4b7f-9a68-a53a24a3b36e,2c3cbe75-5b8b-40f6-b952-3a9920787729,e2d062cf-8a70-467b-a308-f99ff3c97219,MTN,Network Issue,None parent everybody color attention recent recognize green find alone.,2016-03-02 10:46:54,2016-03-02 21:46:54,11.0,Northwest,Ngaoundere,fb3d39d0423a6c4fadb7a5ccd10d7fd9b6b99f65e9964878831ae42e8dc56a5b,ee1e07080cf9ec56f9010e7428acabd18e5da4f3fb7cd6f4ff3c722321517dce
068e05e6-037e-44fe-a3a3-1fe0870f6693,ddd46158-619a-49bd-9c8c-b06b64444235,7513920f-3744-425e-82a4-1c74395e8111,bf7392f4-b666-4252-91a2-7eecfd8ab909,UBA,Billing Issue,Area beat three usually attack person attention particular home spend.,2023-07-20 13:40:40,2023-07-21 10:40:40,21.0,North,Bertoua,76595c330f5a96d01a065e2490aed641a3dabd2d03b020a21a0d639ea23010fb,8bddb71f3d38b966de5e1f680a28974a5b89a98383874bdfdf1de0dbf49add6a
82753f86-9649-4242-9fe7-dbc742c3954d,84d6f12a-1ab0-4df7-aae6-7f8c4f16bd4d,633eb022-59d7-49d5-b2e7-d272c94646f8,7b46f4b0-a639-4e84-91f8-fb3684dfdbbe,ORANGE,Network Issue,Forward modern federal side position without win.,2019-09-12 17:36:51,2019-09-12 19:36:51,2.0,South,Bertoua,e0b8d03f1d015ba4e7c986fc91e207c58f9379f2a22da7ea5ad8241c4d9ce045,e5ea21815d9a09e78956057a9a26bfc9796efdaed506779f0123a60464bc0063
f4b327d4-3e86-41a9-b1a6-bbaf5619575a,d4602cc4-6d2c-440c-844e-614767683bcb,043d3b1d-7dc0-4456-a4ab-95a3604f9984,314724ef-31cc-46ee-bf12-f6c15e2683f1,Ecobank,Service Request,Rest soldier quality maintain machine too worker pressure want.,2018-06-22 02:36:59,2018-06-22 08:36:59,6.0,West,Ngaoundere,e00351967845b8f8c5fc98cc56afa0b71edafa316f300a2d1af26ca71c63d123,66ad95960862f38bb683122e637b3cead3ac2ef8134a4f46527a0c012c8960e6
028cb2f4-e30c-4c3f-8351-b9350af48f0d,57e211c7-f6f1-453d-ad9a-6d750feaac9a,36391250-a880-4b3b-a768-8cb50073c30c,2c1ab746-6761-4529-b069-4b674875acad,UBA,Service Request,Arrive ready discussion four various simply information real since model.,2021-02-05 01:34:22,2021-02-05 07:34:22,6.0,Northwest,Douala,dc37e67c59b00bf6b7f841c0a6252d0ab6d0d9d904821fea87af395c2dbe4ef1,5d5f4ba6786a566ebdf6470f3efdc86a7f3855be6ec882a5140fca1a1dc0df4a
8d805441-256e-48f8-b282-c1057dfbe48e,b72aec56-fc4b-4f07-a6e7-f179f18c2707,3a39a728-1eb0-451e-963c-9faffbf6eb4f,85376b01-5f8a-4a2e-b942-1f5501324ef6,Camtel,Service Request,Trade how woman education whom relationship product politics.,2020-05-05 13:17:27,2020-05-05 22:17:27,9.0,Adamaoua,Douala,56899155c7e5b7f5672deaadcc437522e30343ecdb0a4468052d1af092b92e76,9501359d6ee1f6487d08eb4b10418cd7fba7307d09ab50aadd08a0b0cc62e7a1
c408733f-c66d-46ff-8596-aa5e6b941674,e2932caa-1c97-486d-bae8-e7d38ae86cb0,568ee444-731f-4af7-b3b2-4bb35697b6ce,3c0b6b94-d460-4e79-9df5-6c3e2900a2e3,UBA,Billing Issue,Inside computer lead but truth federal hotel lawyer trade quickly him husband.,2023-11-03 04:37:06,2023-11-03 06:37:06,2.0,Far North,Ngaoundere,00261b6c06549776fb5adb758d3a4156bb69ff8bcd255214e155b85e207a03b1,61a0f72e2779e4b61b92f98bb4b85977604e91c37628a0f15955c5e46dbbf251
ccfb6e7f-d4f1-41dc-9c7a-f4cab2557dd5,75572bde-2892-4102-9886-b7e600efb6d0,83467709-aa05-45a2-b72c-3acf7ede7333,404e95f3-a8e4-4848-8304-a62ab98d53e6,Camtel,Billing Issue,North produce dark east better about since friend black wait.,2020-02-06 04:50:09,2020-02-06 16:50:09,12.0,North,Bamenda,3f54b697524f42672dc8915192258ef1c07b5690354cdf496c6af394bab2d6a4,089e83b7601bb6afc841c4c806109b1c60dbf7bdfdd7f7876108e58c872752c6
25d94bfd-4e50-4986-a101-41d00ed80cfd,c8271262-daf9-4c1f-bf79-a3fb0cf0df12,261b3d06-0b2c-45dc-a6c1-b524b38195be,ce608fba-0e94-4982-b967-7c80570e68a4,Camtel,Network Issue,Pm song sister natural seat cost everybody officer should himself really per.,2019-03-19 06:19:14,2019-03-19 16:19:14,10.0,West,Douala,307300bd2cd107e2eb668b3f59af71b99c21b5fff7208b7d023de077a0640773,5f048e4eaba8898023007a0cf68ab606af034c9da640117fd719e000cee429be
108614f6-6e75-4f69-a472-054794490652,cd78dd3e-e61a-45f2-b657-2945b907cae0,8c2c5ef7-2b1b-47ef-93f7-e183d26e35ae,272b4f67-ee2d-4468-9740-577801c8d9fc,ORANGE,Network Issue,Get on soldier here western blood similar short son.,2020-08-02 18:21:23,2020-08-03 16:21:23,22.0,Far North,Maroua,55383a1820cb275ca7be3530d0d6e4d7f37b9ecc25c3535f242699664cf44532,e96078b0edd9528ea06506e4b32442a4557e007fa7e4c5fff255cd79581a47aa
dc160579-a2eb-4cd5-a6e4-77fa1bbb7c85,3dd9dd34-0f45-4ead-936a-a30f156ddf3c,9033e807-0465-465e-a668-875e5cc4df18,b5ec454e-2385-48f7-bccb-f49aa9b1fe97,ORANGE,Network Issue,Majority number miss claim performance recognize available source thank cell effect degree cell.,2024-12-25 08:37:21,2024-12-26 07:37:21,23.0,East,Ebolowa,b469836045f10c5e8669cbbd1eb383ecb63837d57dd03637a63dbe82fe365277,d1b85ab4e03036a8b6c41d3ed69d627231dfe0324b34ac111d6efa02dc7f6751
