Device_ID,Subscriber_ID,Device_Type,Device_Brand_Name,IMEI,Manufacturer,Model,App_ID
e70eb79f-827d-4b87-8c67-7ed9734ef89c,3ccb6be8-ba43-4a3c-90fd-95221f9999d0,Laptop,iPhone13,624178120752043,HP,Model-48wE,6aba35f7-cc18-4f0a-8240-a0d2ad0b058d
92d8a4b2-4a38-42f8-9300-694013f1c461,48343d21-805f-4842-a559-e2e98cbd7128,Laptop,iPhone12,203307521665368,Huawei,Model-51OV,be465f95-8354-4c6f-baf3-64ebb27364cf
a2c9eecb-aa87-4cd9-b24c-9a7dcb102920,184528e1-cf7b-49ce-b640-c3a154d3bd51,Laptop,Samsung Galaxy Pro,496759691569737,Apple,Model-10KG,00a76964-a205-4dad-a1df-e6bec2b52742
acb75e44-6962-4dc1-a7fd-c2e732048bfb,f5ca52df-c503-4732-a57d-91d901890ab3,Tablet,iPhone15,859954211963970,Huawei,Model-80jV,418b4dc1-df28-47ba-9464-de88e3bb8348
e8c63e67-dea5-4803-9a25-da4d822ec891,8b860559-8158-4adf-8bd5-6b67312366e0,Tablet,iPhone14 ProMax,713296299763187,HP,Model-10gz,8e773791-38b4-4932-8a5b-4ebb639a1c16
6b6972b1-e94a-4977-9c08-2123c2ca75c7,20743519-9179-4b4d-b2a9-d87329fb6504,Tablet,iPhone14 ProMax,270214809007180,Huawei,Model-68oF,ccb95731-ce19-4960-9331-027f18cf6a61
858a8373-ac0a-4569-8a37-65e616037ad2,8781fa46-b465-4792-a3bf-1a72bf26200e,Smartphone,iPhone12,209468748924824,Huawei,Model-72tN,107e6734-8de3-49fb-b8cc-a9ab12891e2e
a355ad6a-9318-4df6-9b2f-6c5d8e6010fc,8aa1c721-aa3c-4bc3-beb0-7f26145bd9e7,Smartphone,iPhone15,272566722241958,Huawei,Model-42Hi,6a0d6392-fb41-4588-aac0-0da01108637e
74eee329-0aaa-4409-afb8-b128a8d7976e,d11fb6d2-0344-4a73-98fe-7e75d69d0aaa,Tablet,iPhone14 ProMax,785514893193426,Huawei,Model-72SL,8d9477b9-5cb5-4619-8c61-df01c26eb48f
e1d83a7b-54e7-4847-8596-d2eb49da1c01,ac99339e-49c1-4a5a-a7ee-de19a7c4cef1,Tablet,iPhone12 ProMax,479869695881367,Samsung,Model-02vh,7cf4bf49-20c1-411a-b1e1-e55e313f8728
725cebcf-3bdf-4db1-8fa1-f1b920d163dc,f753a1cc-cea3-4255-be3e-5e201ae16752,Smartphone,iPhone15,620561155687818,HP,Model-43EY,07ec821a-ca5a-45a5-9cac-f8f8f0151da6
eafb6813-d7cc-47f1-a3d4-1bd30c74e78d,a4416103-eb93-473f-bde4-d8b4134dd6f7,Tablet,iPhone11,211997325417451,Dell,Model-50Di,9c90a608-e0d6-4e05-ac06-3b9250281578
5d0bcca9-a4c7-4cbe-a03a-580559bfd710,be7a173c-7451-40bc-af65-29e6315463ba,Smartphone,iPhone16 ProMax,739010042708419,HP,Model-43yD,c6b3e459-230e-45c8-b79b-40e7234829fe
c8a67b49-33d0-4465-a3a9-d475732116cd,9cefd58c-78d6-4b64-9aa0-c2049a2e6bf0,Laptop,iPhone11 ProMax,823281343978467,Samsung,Model-00mw,32c595f2-a296-4209-82f9-756e279d4a8a
75af433c-e283-40b9-bac8-88016f4f9dc0,0b14be31-744c-4340-9303-2b589a2fbc7f,Laptop,iPhone11 ProMax,707603637647212,Samsung,Model-97Xt,ee578a04-56e5-4714-b32e-f13205b9121f
fe67e64e-c230-4d3e-98a6-39584ee76151,d4af88ec-1db9-4af8-87ea-661b432cd5ae,Laptop,iPhone15 ProMax,884163994536529,Dell,Model-83pX,b3c513e1-21e6-48b6-847b-411bd57145bd
e083f68d-5b6a-4af8-a33c-69b03afa5a3e,f680db2f-d34a-4646-a592-f85f2b01f490,Tablet,iPhone12 ProMax,421643421192343,Samsung,Model-44FX,5d6805f7-feec-46ba-8af9-280ab55098d1
4b5510fb-d3a6-48f3-bcde-ee474d90903d,0eff4ef4-40dd-4d38-be82-81378f52ab7a,Tablet,iPhone12 ProMax,175575586421422,Dell,Model-83HU,203ab5cb-f695-45fa-8d74-683a815c4247
b3ba2e16-0433-45bc-9b21-0f8e441f58bf,dfcb2d97-3a8e-4ddd-a2d8-24140f321da9,Tablet,iPhone14,273753097573137,Samsung,Model-95cv,3c6fe980-9161-4314-9276-f00c7388d641
c3b56cee-b9f7-4401-992a-57b26f04ec2b,cd8b4845-a003-4bcb-83c5-3e655d63f4e2,Tablet,iPhone12,120154528118532,HP,Model-29Hk,23b1187d-4f0c-40ed-964b-e9432f4d033c
0e54e9b5-6f0d-4b50-b8f4-66ddfe1cadcb,cad1fd35-177e-413c-a92a-67e63a1d9adc,Laptop,iPhone11,919168040718137,HP,Model-75jO,80f503df-349f-43f3-a7aa-b4a13c374190
010b5f23-1c2c-4e42-aa2f-01755e78ed3d,0f191ace-9356-4798-8143-f3bb74ecb906,Smartphone,iPhone14 ProMax,505139948663048,Dell,Model-57tv,74cd9c1e-b358-411f-91d1-7b04d613db14
ae082f3b-ca3b-4d9c-9ecb-4a09575b6e7e,70b4b60f-1a21-438a-a77f-b28c2acf379a,Smartphone,iPhone13,947643718997979,Dell,Model-54nK,563c76d3-1306-44e5-8263-d78a8b72a7bc
2f9652fb-e559-483d-94ce-b7ba30a0ddb8,5cd8c198-84de-434f-ae0c-155af5b79af7,Laptop,Motorola,222660205865713,Apple,Model-58To,75e424e7-eb32-4525-a5ba-0951c2fb8348
237d382e-223e-422c-ba6b-dd40282889ec,4ad118e3-2fc6-4684-a12e-6a5a239b37b3,Smartphone,iPhone11,465227637092682,Dell,Model-29he,bcf749ec-be6b-49af-b096-dff0ec34d6c5
b4857a5e-a272-4dc8-be67-bb1334d1ef7c,4780b552-9aea-40fb-9e87-a5380aa7aa48,Laptop,iPhone14,619356563270650,Dell,Model-99xa,6468476c-c035-40b0-afcb-621208aa4507
a84e0d1b-4f4f-40a6-9927-bca1df8611db,e3448947-4f44-4940-b9ab-e3145482f78b,Smartphone,iPhone14 ProMax,331957862582609,Samsung,Model-14tF,89f62727-7d85-4198-9f8e-42bb7eb8b12c
81ee8150-98ea-46c9-ac16-fcd05f577b61,80438087-eeda-4237-9571-9d5e76e60c7e,Laptop,iPhone12 ProMax,709526794111136,Huawei,Model-56nv,a559337c-654c-408b-b6fb-3f1daa657a20
5b5efe96-8ec5-45db-bcd8-e28f3b0e100a,283ef53b-8411-4ad9-a2fe-6abbf576bd06,Tablet,iPhone11 ProMax,444440902764945,HP,Model-79Na,d2b9ff67-950e-4a5c-87a7-56b7adf008dd
8af2b461-db66-4b5d-97e5-0ffb94d12d1b,0de7b3ec-3395-4a9f-93d3-660d0b5bcdd0,Laptop,iPhone14,531072506370474,Apple,Model-93AP,f53740ae-f0e9-4a94-8f36-e7acf2628a35
cb340471-dde5-4122-9b52-52879f674837,a3323030-5993-4814-9285-e6f949894171,Tablet,iPhone13,310354684356955,Apple,Model-24Io,02914ae1-fded-4880-918d-380beb13358d
6def7531-b796-4ac3-b692-ae0781951b19,486ec38a-8c0f-4fa1-9156-f8cbc464748a,Laptop,iPhone13,579112254770831,Dell,Model-78Cn,62e8f745-f3a3-47ce-b2d0-fa24976da1d8
d753d8cd-ff82-4332-a348-3e413ce7702e,5563ce6c-e2e7-4ff4-addf-e3dc2bd41cbc,Smartphone,iPhone12 ProMax,163518612673321,Dell,Model-48Ce,a73ae3f1-8d7c-43bf-9ed2-98b89cdb1b8a
31a5b1b5-72fb-4158-b937-d1d7056c6c07,9bdd6ce3-9e6a-4815-a409-378784ab68d6,Laptop,iPhone13 ProMax,243397712105599,Samsung,Model-58IR,452e4c52-e4a0-4d83-acfd-74747b4631b1
01c0bdc9-aaa8-47cf-9ed4-632f7200b3d5,a20b0f52-3136-4c9d-a416-2c6f9beb709d,Tablet,iPhone11 ProMax,502098095037674,Huawei,Model-26Fb,9a5020c5-e6d2-41fd-bddd-60896da95c5a
87565f86-86cf-4fa0-8957-ad5a613734ec,0ad9596d-41af-40ca-9c6b-85f8d97f2fb6,Tablet,iPhone15,850487568698021,Huawei,Model-90PT,7bae8ad3-fa67-4053-9a25-0c872ba26fed
9196a93d-bec4-481e-8a49-187613e2edb6,06eea14a-f724-42e1-98cc-8fb34ed3f69c,Laptop,iPhone15 ProMax,659279155663549,HP,Model-23Rj,31c85e09-086b-4c84-b24f-8da1a18f9534
3505ede6-858f-48fa-b9cf-16908d934883,f39b0a89-fa4d-4f63-8b6c-2166167935d0,Laptop,iPhone12,203092547322588,HP,Model-59Zg,0a036951-0111-4d52-beb1-c5e7c60bc6e3
6b25d050-8d20-42b7-ae84-5aa54e945e29,845112f6-6c81-426d-850b-85b04688ad78,Laptop,iPhone13 ProMax,347402689216687,HP,Model-36YH,2f5217ca-0d09-47b1-bf9a-8946e5adeb4b
ae0a8dde-8499-4c3f-8ddc-1f97eb82afe2,5032f510-c22d-4e69-bba5-2c5b02756f0d,Tablet,iPhone16,676424348113197,Apple,Model-14Dt,bce46ef6-279b-4f52-8034-62adce1128c8
cb764091-e85b-4866-9bef-416acfcc41af,8ccff4ed-d88e-46b4-ad76-0981d4cec867,Smartphone,iPhone15 ProMax,475187298511396,Apple,Model-41Jf,40a89cdc-8bec-4561-a694-c7c5443add26
0e6f4721-863d-43ab-ad64-f5b9d6525963,d82c4789-2a85-43cb-b20c-542f1b2dc32b,Tablet,iPhone14,401991522193528,Dell,Model-60NL,19739c39-91bb-4f54-8183-8bff0463ec67
bf129039-3ad4-499e-856f-d3e05aacc8de,19e3ad57-f990-4342-a747-bc541b7cc7cf,Laptop,iPhone16,281772195503580,Huawei,Model-75dg,6fc0f84a-d0a1-46fa-be1f-eeec5d3c742b
aeb5306f-7eae-44c2-b3ad-89be6e810df9,b1b6380f-24c8-4ed6-866a-eb658db7c3b2,Smartphone,Nokia,820370682115006,Samsung,Model-96II,8156cd77-81ee-45eb-9452-bf437d34ae38
9d3c957e-aa03-4357-b36b-3a5b6c28ab1e,455dd80f-5cb0-464a-a22a-6639b4b6e324,Tablet,Nokia,342519552821759,Huawei,Model-55Sm,5a226cea-c913-4a46-8942-c09c07575b80
088977b3-b828-4fc4-b2ec-4deec4f43efa,45c31e85-57d6-44a8-9aa9-5286058ad72f,Tablet,iPhone11 ProMax,913127212917469,Samsung,Model-40kS,a2d43702-eefa-4534-933f-cb0154529307
bbf22b99-60ff-43b5-ad0d-76f0dab6c2c0,85d8c567-2f71-49be-bab0-7f01af6bcbc6,Smartphone,Nokia,276155278120497,Apple,Model-60ag,0d19d3f7-4049-4f78-b3ed-6310cc590da3
c9f9c172-671f-40de-95b1-6e42b756f282,3902ac52-24d1-453d-a5ed-19f51b7ba6b5,Tablet,iPhone11,979336219055766,HP,Model-03Vd,10feaa70-5194-4b4c-9737-2210c464f326
e06ff3ef-fe32-4c04-9b76-c00980cc006c,7b73fd5e-5202-42b4-87c6-10a4e3b66b0d,Tablet,iPhone14 ProMax,339603593878567,Dell,Model-08ls,331213dc-d783-4755-a01f-0e806056560c
c282c328-ea75-46ab-9c0f-6a11efae6e64,3f2db552-63ea-487b-99ec-d506a6a71a62,Smartphone,iPhone13 ProMax,565557384010514,Dell,Model-86aT,82310e43-c50b-4810-b62e-15a5a8d17d6a
338ba996-d8d3-44a3-92d6-669f2e7afb5c,59ceb567-09b7-457b-824d-9d7c880d5e9c,Tablet,iPhone12,753462428237870,Huawei,Model-72Hs,98525127-ad62-4678-b6b3-1e05cc0e6671
83ecf252-4747-409e-acd6-77c9f33097fb,c2fedaa0-b3db-4fd9-ba7e-c881ab785c11,Laptop,iPhone13 ProMax,511041574492738,Huawei,Model-61ZX,db404f8e-7fec-42c9-ba38-375f53e658d4
0cb3415b-6d48-4309-97b4-d9ae4ec78f76,400c7038-5a7c-4f5f-b776-04ca19ef2524,Laptop,iPhone11 ProMax,786630558595447,Samsung,Model-99ZC,0386eae9-30f6-4b74-8f6b-e41e41b2483d
e3e7c7d2-9be3-49c0-8546-ddc30a3e398e,4f6eeece-6705-42b0-a5a4-be55c7bd0559,Smartphone,iPhone12 ProMax,165846153362956,Apple,Model-90Gj,bcc2246a-a237-4462-b3a6-0f5a069b4683
63e1e131-3bd2-4bcf-901c-cd6a903b3c2d,eafe47bc-a6b5-46f1-b8f1-bfc8638defd8,Tablet,iPhone15,709195018204208,Samsung,Model-85qY,8a58ba49-e8e1-41af-8a6d-3458b877a3fa
6acf40d9-0fcc-4bb2-84c2-d386b29e59f1,48127e4b-9468-42c7-95ce-9960fc356525,Smartphone,iPhone11,164906632695813,Dell,Model-29gS,bdfe3ab1-7b5f-4d49-b624-333f20073540
c1b3de09-d64d-48cc-b59b-3d78beefaa35,45f4bb06-fc65-4206-8966-31b8f0cf1759,Tablet,iPhone16,223316094610897,Samsung,Model-07jH,7f076557-6584-4be3-b9b1-9ac6af99e3b3
36654ed2-4dc2-4aae-bc5a-b8c532db5607,d7d2b605-0077-4bab-b64f-39172658c2f7,Laptop,iPhone12 ProMax,413777221855954,Apple,Model-46hG,8320ae7e-aa9e-4223-89a0-89f6c5f81e85
60d486be-920e-4c6f-aa5b-b9a8d0363854,87d5011f-a2c2-4098-83ec-078da9d00d5a,Laptop,iPhone16 ProMax,980079494425364,Apple,Model-47iV,0502d6f3-cefd-4ea1-a4f9-835409d13728
d28e8157-73a0-4b14-a2d7-943e0b79c591,5880a59b-23e2-4971-8858-3e71016237f1,Laptop,iPhone14,375698247511973,Apple,Model-41hR,df3db286-785a-4cf5-a2cf-8083d31d0a06
48bb0402-50dd-447d-bbf7-5e1efe15976e,ae098bcc-dedf-4091-bc6d-3c39399ca4b7,Smartphone,iPhone12 ProMax,899171638536451,Dell,Model-35aI,d1d9deea-93d7-410b-81ca-0cafd035fb2b
3d35f871-f37b-4359-b2cc-d020a6d8d403,d411a664-9784-471b-8484-6ef358b2c118,Tablet,Samsung Galaxy Pro,439448126303934,Apple,Model-62Vb,c20657d2-f28a-4b7a-ae6f-7d75ca8959f0
49a7feca-6011-41c2-87b4-1b92724957ea,30360883-5387-4c32-8dc9-24feb9f2df09,Laptop,Motorola,727588503197184,HP,Model-78uY,3a06f849-350a-49ed-8d3f-7745b0d5b4cd
6be20775-03a0-43b8-af46-b86a0a8a3588,7bac9f37-bf0f-4fbc-b951-1462291652fc,Smartphone,iPhone12,976056195168184,Samsung,Model-27Ud,14c2f341-9370-4854-a0ff-8cd10fa81413
c28be735-6c1a-4796-b691-c902c74ea2e6,9badb9d2-a8e7-4f7b-b835-102ef48bdd93,Laptop,iPhone12 ProMax,812233815242271,HP,Model-24sX,f5efd56c-4bf3-443b-b35c-9ef8a087d923
b0d106b6-a55d-4339-91db-428c6a10ea72,7dd8f597-1a19-47bd-bc3c-906bfc3fce08,Tablet,iPhone12,228793340700711,Samsung,Model-43aJ,cac03fe1-2507-46db-bf9c-ccdd4d30e53c
71718b39-c2b6-4bdf-84de-65f9f1373127,927a687f-2640-4dc9-a83d-74c75e4269f8,Smartphone,iPhone14,211729001006021,Samsung,Model-96Rh,30d58d3d-7465-431e-96fa-df9c6678daac
5033a8ae-aded-4bc1-8854-3b7176658e0a,2e19f6d8-1325-4048-934e-f1f96d787c65,Laptop,iPhone14,847923289656431,Apple,Model-48TO,2ba1b083-2cc5-4a76-8e78-b869b8d75bd7
182dabba-ec93-4370-9948-b3b742ec74d2,338e2489-66ec-46a8-9659-06146b8a4393,Smartphone,iPhone16,300419993463065,Huawei,Model-19HM,c8b0e857-b8c8-4580-851d-58ff00c5c988
ba31ad50-7688-4323-800a-4568af743897,d0a0131e-854e-4e97-96c9-fbd44b87dc4e,Smartphone,iPhone14,810434220355201,Huawei,Model-62KQ,6fc3462f-49cb-4a39-ad7a-7ec22152562c
76cec13d-7fac-4fca-8afa-d2967f91810a,5485d335-1e28-40de-b5f5-b2977d478091,Laptop,iPhone16 ProMax,677942225935183,Dell,Model-35rY,49eba650-a9b5-49e9-8c22-0f3e7c83c05c
208a3471-eeea-446d-9a2f-b2d94f80dce4,d2bb7e92-73b0-449c-ac61-5a0e053db8d2,Laptop,iPhone16 ProMax,656613217467445,Dell,Model-86LM,9d8b696e-93e7-4e4b-ab38-50de997f2a3e
87d4919c-4121-4d7e-80ff-550f1c1be2c1,176ca04b-af04-4eb2-8aa7-2d64d0c429c0,Laptop,iPhone14 ProMax,942085184093112,HP,Model-69Mc,8e1e575b-7202-4002-af98-99204af7b056
5f07115f-e118-4c08-b467-624a9e493c24,672f49d7-de71-4160-9d45-5c3dd841e365,Laptop,iPhone15 ProMax,524921323545677,Dell,Model-01VO,c5d92f6a-ada6-4ced-9fb3-f1d9bbb80b84
e3ea4735-b2f3-4039-9abd-3ea0c1676819,758010cd-6ee6-4635-8e2c-9470b4d3db05,Tablet,iPhone15 ProMax,997346125731408,Dell,Model-44rJ,89263073-8e81-4ca5-98cb-3f831009aecf
6efc5995-ed4a-4127-aae4-b4cb1768804a,fa88191d-05c4-4992-899e-f082ded265c9,Tablet,Motorola,650127567852193,HP,Model-76Hc,adef54d4-0ade-44d8-998a-debf6685e642
3b4b0e32-e765-4dc1-969a-a616cadb19e9,6775a10b-a13d-4e9f-9b68-1ae8dc6b2e32,Laptop,Motorola,530567643767103,Huawei,Model-14cT,f844f710-a9ce-497f-8f8e-20097343dd92
24afc624-5ead-4aab-93d6-ee6901b664ae,3b8c74f8-9578-4b23-b018-52ad309f3ace,Laptop,Samsung Galaxy Pro,173217638908732,Dell,Model-18GQ,52bf0b1b-4bfb-47e7-a1e7-80b35632b3bc
04e37a29-bc6c-4ef3-85b4-9f17de760038,4d4821f6-dc33-419b-be3e-3bf140b9ffb3,Laptop,iPhone13 ProMax,939863722125298,HP,Model-79vN,3c80811e-8017-4578-8524-baf9103e75b1
720e65be-583f-406c-84a8-44df3d6baffb,c6b7d98f-61d7-4bc7-bdb7-ab994bb00eb6,Laptop,iPhone14,420485066591632,Dell,Model-61Yp,d85c74c1-6879-4c05-ba8e-1257bb6c7831
796ed41f-8544-4b91-af90-44d9125b2983,61a749bf-6a76-44ad-83b7-88218804c921,Laptop,iPhone14 ProMax,977964491504086,Apple,Model-22ep,3f69b047-2696-4b46-893b-97bccedc9680
0cdf6c63-3500-43df-9561-d1e5c06d1cd7,ee315f23-8e19-4226-b260-850bd3d7b103,Tablet,iPhone15 ProMax,805357791058465,Samsung,Model-88pE,45e1ed88-0854-4585-ad4c-e788b44d6dc0
76868c84-deb5-4bd7-b738-fadff5463621,a08849cb-d3b2-431d-b343-10e1218b4ee5,Tablet,iPhone15,726122194046913,Dell,Model-42BY,cf3d7f48-f186-4115-b0c7-73a16abe45a9
bc85e3cc-e6c9-4775-b7ed-b1ee6cd16537,f22132b5-d1a3-415f-85c0-66c920cbae8b,Laptop,iPhone12,897996862414419,Huawei,Model-30fb,bf5bd8ff-667a-4565-b7dd-7eb39dafe611
e991a224-6fdc-45a7-bbb7-9e4cd54b8a36,92db20ff-8d46-4e67-a9a0-472edcb6ccba,Tablet,iPhone12,174913464452311,Apple,Model-48Yw,67fe39cf-741a-49ee-8586-ea20ce9416b4
66b5189b-3eb4-47c6-ba24-dc43662bddb2,2cfd7fcd-f498-4796-80fc-5a55399906bc,Laptop,iPhone12,295986642985240,Apple,Model-52Rg,02725970-f2b0-45d8-9d18-5309829369fb
dc087365-d012-4832-84ed-d69408fe63dc,cc93f701-01c3-46d7-9f78-ae05e25be6f1,Tablet,iPhone12,485987715197432,Apple,Model-65sz,f7b1743d-46d7-4d7e-ab3d-b05373cb741c
064f6d31-2f91-4657-9605-4b73f861d311,53278005-c5de-4508-a9b2-2c023b467737,Smartphone,iPhone11 ProMax,710009608777365,Dell,Model-52Tw,5d254c17-0d75-4981-975e-8d114c24dcd4
2157be48-7360-4af4-97f5-5dc6d196faf9,e698aa82-b9ea-41e3-8b9f-fd8555c1f54d,Smartphone,iPhone13 ProMax,303557681023415,Dell,Model-01ho,cd45ce45-6e7b-4e75-bdb3-bddd12171e36
85fff567-addc-48ef-8c8d-3ede995a840f,d43c5480-020b-423b-8269-3aa8a961e08a,Smartphone,iPhone16 ProMax,260770351226926,Huawei,Model-83IC,6ac4cad4-a059-49f9-94e8-c94dd33745db
0ae0ac0a-48f8-4cc0-8e24-254473425d46,f81ddcf0-b518-4fb9-930c-674dc160dcb0,Laptop,iPhone16 ProMax,828889840006924,Dell,Model-64IJ,2fc8a93c-022e-48d0-a7a2-e620a638f5e0
ff2f8c40-51d5-4edc-9b8d-804f97109ae6,53cc65e3-5514-43e1-b329-f132dc18752e,Smartphone,iPhone11,880179207253862,Huawei,Model-47GD,c5af5e4f-f945-406e-85fe-7679811061ac
23b6a9f5-7acb-4171-8497-6e401b5085c7,20867092-9f20-4272-81d9-acf23b044f25,Tablet,iPhone14 ProMax,594165222873559,Huawei,Model-22El,d13384a0-740a-4b0f-8c9c-63f68bc8fc03
e5d9c408-72c5-435d-b6b5-57c6caea2e9a,2517c96d-ef5e-4374-8090-64d89bbbd38a,Smartphone,iPhone14,797476394240245,Apple,Model-32Hr,f330a7e2-9daf-457c-b959-b0ee93ba7c42
2792b187-3e06-4d65-b2aa-636187ea07be,9c04bd34-5baa-4997-903d-e8cd627e2cdc,Smartphone,iPhone15 ProMax,191344111182417,Dell,Model-30jO,47ba5ffa-1a46-478c-aecf-92f2503f334b
e589ac52-1346-4abe-92b4-4ee773f92999,46b84862-5338-4311-88c5-50b33f22d4cf,Tablet,iPhone16,369495697360664,Apple,Model-85Ru,efc2d30a-4ebc-4f25-be9b-6ad4901c70cc
6b81cc85-2516-4545-a813-eade56b7f609,3bd2876d-1f4c-4e3a-a270-1a602c809a43,Smartphone,iPhone13,220445762886886,Dell,Model-80xu,24ed62fc-645b-4ece-b199-aa8ed44d978f
6bcd14bb-7340-474d-b2f6-a0f2bf0c8ecc,964d68b5-344d-4b61-8def-340c2d3be5fa,Smartphone,iPhone16 ProMax,297559011674774,Apple,Model-39Lz,882cdec4-3e1c-447b-b8a8-9d49ef68d38a
be07856f-cf22-4ba5-a7fa-ca6efa7ca1fa,118d3b9f-1cdc-4462-b879-94837ae4b6b8,Laptop,Samsung Galaxy Pro,481832247511904,Apple,Model-33zS,6cdbe465-cac6-4b56-91d2-e22c05e6e6ad
b7f1bc50-b3db-4bcd-b397-9a8a8a668694,a6a253ed-8ede-435f-8e5c-bb974b17c7f5,Tablet,iPhone11 ProMax,910603785519687,Dell,Model-32eC,d6c5e739-b6c8-465e-8b9a-08e9280354b2
c7663b4d-8b75-44e4-a7a9-975ae991cbdd,ec3041a7-016a-4992-8aed-aece4e7cb46d,Tablet,iPhone11,746762155507134,Apple,Model-17uA,191f579f-a69e-41e7-b406-f3aa9ea510c1
a112a946-11af-4b71-bd18-0df08c64b2bc,64626fd2-1c4f-4e7d-b667-690d09412d0f,Tablet,Nokia,257734206152120,Apple,Model-14wX,55995c73-07d6-48b7-8280-3b4648d49b49
f6270509-90ec-4b94-988c-ca365f7bb3c2,9da2e035-906f-491b-9993-ac4407f1f8bc,Smartphone,Samsung Galaxy Pro,121198833117183,Huawei,Model-93Fh,b6182f57-4ed3-46a2-bcca-34481e96a590
12bd8633-d918-407c-9c68-2a10d61d2aaf,9e691831-ec25-4d7d-a7f7-76a1b76adfd2,Laptop,iPhone11 ProMax,393311011110851,HP,Model-86Ug,830e85d6-9a05-40ae-b689-d9118909e93b
ef9195ef-dddc-42b3-8bef-b144e840a73f,c29745c5-48d6-495a-8172-b4e65745de9d,Tablet,Nokia,167948567731525,Dell,Model-60cx,3293aa41-fa0e-4e1b-b546-a1efe03dad49
74d8c9d2-b4f7-4cc8-8f53-1e0eecb51e4b,c2111e9a-056b-45e0-a761-ed278f395282,Tablet,Nokia,235708505929963,Huawei,Model-95tI,2ce8fdf3-ae34-43f3-b17b-292bee20e3a0
642d02ae-9238-4dca-8fa7-f665edb75655,a9dceea3-f5f3-4520-9ce2-143e35723c7f,Smartphone,iPhone15 ProMax,238203154602076,Samsung,Model-06RC,277e018f-865a-4480-8572-7ff101e4b8bf
5966f94b-d6f8-4d86-b0b7-33fbead5f876,8a18120a-a681-4ba7-83c7-075fba23a15d,Smartphone,iPhone11 ProMax,910065290190158,Dell,Model-05im,c7947cfe-91b2-47ae-bedb-e1812caed93f
969c877e-f755-4273-a109-13ca04a2cdb9,5c564dbe-799b-4530-a69a-247cbbd2a5f6,Laptop,iPhone12,155702345319002,Samsung,Model-23sn,0ed3c9f2-fd93-466c-a7d1-ec206c92792a
fdef7bc4-2e1f-48c5-93e5-e11a26bdeb33,5bf950ad-d06a-428b-9117-3e5432b7c57e,Smartphone,iPhone12 ProMax,286189340455530,Apple,Model-30sK,5d90986a-c5fd-4ea2-8443-2bfdd2554b09
64fb7890-e303-4ea8-a337-18e565d7c7d6,9ba78e02-7b5d-43be-bc52-95cafd5db7e6,Smartphone,iPhone16,699750685923795,Samsung,Model-04MT,4adfe713-1447-4d32-9613-a682c884867c
c382c8cf-a4e0-4dc7-8ef6-d97f3222bb3f,d2f9271c-47f5-49c5-841d-e876da1d49cd,Laptop,iPhone13,565063478577849,Huawei,Model-05oB,7da2c9a6-53cc-410a-9a59-35d600a0b873
bc6f889a-165e-4cf7-a19a-24588eadd8b9,99c2db8c-ef74-4b4d-a11e-33fde61f7dda,Tablet,iPhone15,830421434679894,Apple,Model-57Ww,49ce7168-ecd2-4073-9a9f-1eb196c6a35f
c7a12af4-75a5-4869-9751-f0d7c860116b,b4cb0107-cf09-4c2e-b543-ec7bb0b381cb,Smartphone,iPhone11 ProMax,478932328881401,Apple,Model-58fA,12a9083a-b4e1-4d8c-98a8-674743f54890
032abc11-57f2-4ee0-85c7-47b6cb7a5fdc,9f74c043-3432-4c3d-836f-8d45278d3ce4,Tablet,Nokia,385237893424799,HP,Model-60sR,120732d1-6e7d-4a5c-90a9-9e9cb502ed1c
5f09a927-5c45-4686-a599-48407f2f4e8a,2c4c17cc-5ddb-4e45-aea5-4fda3ff4ee0f,Tablet,Motorola,371448327240406,Dell,Model-85st,08337826-8ded-4383-8663-8bff739ebca0
2770224f-2d47-4808-98cc-84d9e79a1797,bad89963-951d-41e7-a9ce-3f7bc5e7b410,Tablet,iPhone13 ProMax,746138028410444,Dell,Model-17kN,cb31122b-af02-4d80-9791-94d7ffc41ce1
13d5442f-bdc9-47d2-9bf8-9051a61e1935,ea840f41-711d-4d53-ad5f-ed6d36ce0766,Tablet,iPhone16,535293740037846,Dell,Model-99yI,004513f7-3e9b-42e3-b5d6-111e71ee08c8
c8ba9ae1-d4eb-4b90-884f-a40580279f0f,a59adcb4-feac-41f9-8402-6b5c34c3c0d1,Laptop,iPhone15,469610994471134,Huawei,Model-77Lk,33276a92-1208-43c8-8ac0-c242819963c2
d4d0e8ef-d85f-43cc-b9da-6cc98e3db245,077ff18c-2737-4861-a0ac-dd7a8199cbea,Laptop,iPhone11 ProMax,358671755079122,Dell,Model-50qg,027d3949-9dbe-429c-8573-b243b8f7d248
dcc246c9-f293-4545-9f4d-5b7c9330126c,ed442225-f52d-4b9d-8d4b-617c666b5409,Tablet,iPhone15 ProMax,896415602644590,Huawei,Model-59Pm,3a843924-0d27-45ff-9ab1-0e18fc092cc2
aa5c8065-a12a-432f-8dc3-1e3e5036e73a,4febe6e2-08ae-40ee-b7b0-72e64556d0c8,Smartphone,iPhone16 ProMax,480539393080953,Dell,Model-25fB,21fed134-3407-4660-8a0b-e9636e9f9de8
fa93cb11-68c5-4a33-90ef-a7378b5ecf81,bbc2fb28-08c6-4a42-a5cd-21939e70e790,Laptop,iPhone12,494668005771537,Dell,Model-26Sv,6fdcc29b-5fbf-49e6-a411-1e59b1513636
