Time_ID,Date,DateTime,Year,Month,Day,Hour,Minute,Second,Quarter,WeekDay,WeekDayNum,WeekOfYear,DayOfYear,IsWeekend,Local_Season,Foreign_Season,TimeOfDay
e4311a820d975a54d825224ac990fb695f57c6c1bf027eba043cdf13a94057c1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
800e83daa5a895d68d4d297c440a6e09eea2ff2319eff1e6edd5264855df2043,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b1a1c68655421c094398327f5bf7ef8451756416f3a187ebda4770d69555b3a0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1e21c92be945590f0664e328bc24e26c33c7a912b32e3fa1094904f7760512b5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
cf907f116691ee2d6d97d89c98e579b4af3f897b74161eb5fc47d3a96419b512,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f8ca74d52467a175c6241bc4bb894a1b9a5c953b7e6f606e1eee4ed3cf6a955e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d430892f28d5537e304d598c2f3481450a8779ba6d714ded904dab41c0d073f5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ec568410ee292e27350328b218f526d15728758c5b8b4a7bc8295100ebad1477,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7f63c239a25c5b40076d2c54717de8b7e8aafa099fed5ed4d65a2a3eb255dddd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
a27ce0dd765f87ab2eabe8be7cf19a47bfa73d61916bf9cc1ad5145c27be6265,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
cda7fe367b387ccb88c3d7e2c79107e8882d25ce5f16e85093683830cf31fec5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0fbcb072e0e1de50cbe13da1b6af34a0105a8a23cee833ca1aead0e5ce887fc5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
27447f7c6d807be276135467e1bb2de02cf922d99d163c4c908b843ef75492ce,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
dbda7447fa0fe5d0bb68b9674196c9c8bce90757f1ef1fb5166d76ddd285b2d3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
751682aac2a34be0ad9fa5102157aced782565cbf2f2663404a1c488e695a041,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
bb8c6c70fbb70d77c2d556a4bb24b727aeacba89189366df90f8ff48122aae76,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6f0742b53d30ef2d4ce8908fd7a0edba0085555bf59688afcaa56645550c1f92,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9b1f278d0b65577042f6afe14b81907e78666a0c233bd45969de38eb9a45d05c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1c9b09bac0acce4f66d13cf8e2072df11eb11dcdb6466cec603e651f2869c5f5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1c3fe35f64b6893ba52622b1a4df1d3fd132ee7b052a8232e34af1ab3acea00d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8875426148abbd7c24ec3b5011737e402319585ca0acd0bd098aa9c59d75540e,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d162cae9e573421299b414fefb6327a26ec537f6b927d0644e7de5c5ff272184,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e55ac8c3e6bd1698eb7eb699b66a21008f0516a71e55588d17541656e4f55861,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d7f21bdbdc4fd8d003d29a46c13536cf74f58709be8b237c666e3ed04dd764f4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f5f004649e7ebb06e1b439b56a39dc0e05d03ead31dfe0b21904b6ba04ad7411,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
23119543bef3c611b56439c4911326ab16df73c641859763782b88a4b51a7d97,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ffc6faabefb69d57251f54205a23ce9bdb3fd2ddab684dc2e90a010b5548fab5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
478c0daaf79eaa9bc95a152145614463077af7518693637451f074effa23058b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
47ffcf1859986058142fc398070332d37c24688e241fbf506bd1427eb99f23cd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
2e977bda3236de086caf52eb94db0b1b0c816b36ffcc8589fbc162433dd180db,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
acf82887c87d4a14213e787905e96c663bb0cbd8163215d175a7583d80213565,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0bd559225a364a7654e92313f2b928e73e9c00397ee84b510a51054f60bacf32,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
5bd7150218e3c780b37a3473822b0f47249e8826cf2d06949473aecce355eb01,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
afb1748dc228468ae14e9de4d2230aa83ae7f0db1b22b1c154b7e7b26568e641,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f74a42f297bdbb08839feff74ac531a69aa0af8032fae5700a96f970f1a564a5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6ddf356624403c4cd08460ae4d796d10274ce9cdca232055007512bec0c259b6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
2f3ca793a52591bc430c3e7e7ed4d43057aa120aefb09cbb15a2b567ff5f5c4a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1463d2c64e144fd66ab9d309576e944082c5235a753d5beb65f2a6a9fb25e190,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f7b03651b52a3f9ab806b032a1725d7c7775dee69be090ed02c91cc0ecd2e4f7,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
999a3f8ac405f2a8c7892706022c1816f2130b0df83ff2b55f510713949f2082,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
499accf629c88e1b7e8c5f9a79c2be14cc20c5a3251705bfdeb096eb8543c929,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
cca9cd7bc77413a322d5e0877513688d9dda22d4bfcf9dbc1266901db3ea0047,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
55b4c1bd6d4aedc21a357de2ed85a576cc09ca3fe80c9b41688ac8d8abc7332d,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
14888f7b0778e092ca9104171ac6e394600988df239c198273c9011b4327d86f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
56d0192716e7f89645ec83948bbb348ddb6a94d6b4fc6a61734edfccd53fc962,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c13a91806b56a5897ba26e2048ab7abd020de6ef44e880d961df59cf8b3f500c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
4ca287a74ce188d9f874067b1c2206f99ec77711b8ff62a82b3472c857e25aa0,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c61fc298ca6c9d7f9f96a7c9e03434be9ce2422a03f0dad5042a39ada44a3765,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
cd0457c46c805c29a219c6d32afc414496a8a58647b2af7fb9a50947e13308c3,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9c8eed261908be1716e8f5d78a25a62bcf11b794791529863f1e8e2b165d1445,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e9c6c8d6f47c858f0818d66ff4db990480ee70a4f2b6f8729d641b90a6f69bde,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
398dba72ffdc73f30b390524e6944de1b4d9dd5cca247e43c17d034528501cf1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
eb33ad158a788dacc6b4155a3afa48198366b903b7b5fa1a5dbe117f83e3ad41,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
535997c487353b148d17d0856d2dcb430f3df9b1668459eaa98b070113fa3cb1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
47e486f24aaa87a604ed5aef432aa48f7073ee120067dd68203b2994c88874b1,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
51aa0cef24e26715839237ba902fe4cc34f0897dc7edab1eca45e912ce02617a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
0064b578ee42f54700dc6c6a582e3c17bd9d88237329138d0706b5bc3a67f849,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f3e8ce56c069d4458b1a9172efcf6d480544d5a3b31ab5251a0ad53d936ddd37,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7c933359d8f807ecbbffc1727cc3bacaabb71a9f751d58f6d6de12a622c1bf9a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7e58d62ceeb7b9552b41c41de4cd5baefeafa632fb8a8a03cf311abb66f4cabd,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e8c24c0c7061207a2f2078c55cb16e90e4f09b56077a1cc0db12fdcbbb85844b,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
31f04a1e1dfcb7d1c3ca10f138f6508602d32e72dbc0ec571fb5d7486b8f2109,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1542af5deb5f7bce6faf9ab5f6e63d42753ea39765b1f01bb6a652c72c7f6c18,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
2d69afe606ce03313c0b07a7a611b71ae3bcac9721d5af710c113add5fd38f30,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
eeeb9d25ed40d733eb850b668f509e8cf4f57678c953ca57522df824e42030ce,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ea4ff9c72e75ffe2ac0004ab75fb417bd78f5f67c9081faeb0e5360558f2e3e5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3f3c8da7672268910e9141d51789ddf283d934e6e6383769bba3c9af13bd8e58,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
acf244b49400262cecb4b0f70871658a826e74a28905e91b52a62cd55ba72f24,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
eb05aa1c702dfeda509bdc17afddbc0c559ccc17ac9b4d2af46770be0769f67f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
811db3f1b5e39d85ae80d193414b04c97b55cf213a2561600022276ecc2282c5,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9a3b680ac356da41cb2d2533fdfe80a3685b0079b532537ca602563c4a7c6f58,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
3ff891231ae816b23332fc38f34118902ca7b622e6f879e070b327d38f126d85,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c48fc627caf0a2dd89696d552eb94a10fc7adbb4830af1f5ceb4b924d8bcbbc4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
702131587bc5a277f7dacb8a2fb6d5fce28c67ab9b17c12834af61c3afe70183,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
34e91e74743f3db52b6f5d418b44150820f43dbaeee5b348558d9e7b5ad2edef,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6a6b7c77cc964d3dc1410e936f507f9f89ce42eb83c0ec968594ef6f397d589c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6802745dc1da1c319acbbf100e44237d5aaed35ad818ed6a428fe49faee89c85,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
1ede894c00e121e7ed3cec4d4e1408d52dde849551b332e3ec7def965949b90a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f071cb5a6846b89db5f0b690fbb88d7193e63a1217e37797873f9a8554970ca4,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
996b83cd23a6fa7974dd54729970e17346a7f872a8a4eeee02d7e5bd9e8ca004,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ab53a527870f1588ef1c21763942080207e7454966cfe879436b8e64e814185a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ce246039ad30a75f0b8f2e4d54cc647d3c79818db102a4e5de17666d95be8e8f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f6001de9e0a7cfce17433515ec8863522e2b087f472fd44b2344815e24d39961,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
9fed0dfae274af0bb216aea9b1ed9ed5b82d966d6eeb14db9b953d969f195773,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
b1fcd58fdc53a69b919f4889d60189be6f2a85a240c32db21899a7798ccbcd25,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
beae1728e132fcb192a904430391cc9aa12edc3ab8f17b208761267fdeddaf45,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
7da8fdd496e8b24f05656057fae59464688218699b4971a938c602ee275e4bcf,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
bd182352210d975a15aca17c2cb1bf3cd057de65efac830a16fa55093ef31540,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
e49b95b9d8b5686ca76ff6f65ec8ac0ea3fd1581b3e3e5d1d39208974907bde6,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
998e5eaab4efa529c1380f920679d719ffbff107738b0cd2c7087db3278b407f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
8af4c30d6f6f0f8ed511c17f3349e692007b0aef1893ba38108706aae6d31828,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
d06b11a53d767b1c0627729e20affa494c67624976c57060da8a354efda9049c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
56cb70991b29b7c99d353371d63d057622b05aabcfb888405955cc680f823e03,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
54ec60a40ece21dfdd37bcf016904e3be882a24d7d95454ebb40596b43d2c21a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
bc295aa3ec434a938a4a852bf66739c72651f66390e902f82c75e10d446d166f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ace2746347235dca24d310a07a6d5ed9c87b83360c9fd754b0280386dabeb2c7,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
58273011752f0809e16104cd7cd2c8ffdeb2e08d10c1bba1e154cef9a7a3c79a,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
581e662f51c1a49a4855165b6a7b01b8bea5183b4afe2c431c08210d9875cb65,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
27ce713f634ce3657c04bb8e56cbfaf9e1a77e1ec9664a6d134e4410f45e29c2,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
ad2d64af2fbedbf3325a49959b7f976ae6a66f3ffc1eaf97a926286835fed7cf,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
c8909435538724da764e6bc1e5c9105b7fba3c9cfd8fe179132bd57ffb67fc8f,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
277d5a669f14467579d96c329bdf53f055da122c94a1cd8fad61e288ecf2284c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
6bfd952428c44d46563e505bd17f8ec1259a21b16bfbf723d960291333523712,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
f7737c049c1e6661d7cd1263781ee809d5e3f36e6d58ea4707a57506c6a71a6c,dummy_Date,dummy_DateTime,0,0,0,0,0,0,0,dummy_WeekDay,0,0,0,dummy_IsWeekend,dummy_Local_Season,dummy_Foreign_Season,dummy_TimeOfDay
