Traffic_ID,Subscriber_ID,IP_Address,URL_visited,Time,Protocol,Data_Transferred,Geo_Location,Traffic_Status,Region,City,Time_Foreign_ID
66b386bc-f904-4ac5-b84c-995491dc086d,1d5f1504-4f18-4168-a5b9-99ddcdd5752b,57.85.217.177,http://castillo-hays.com/,2016-04-07 16:56:30,TOR_NODES,317559,"3.403570, 8.816249",Allowed,South,Bamenda,e86fbf224c9d5b53b9a28a641fc6d1a523beac5d067588427ba23e2eb605abf6
7709f04c-9d31-4029-ad52-693d71ef3704,7d61587b-a8f6-46f9-bd7c-43dbca98823f,86.105.139.213,http://www.rodriguez-becker.com/,2016-05-15 23:38:31,HTTPS,482171,"4.431786, 14.518730",Blocked,South,Garoua,b111c671aec31567a29c5fe63cc057573267aa7dec4aedb82a30fce53ef6e181
7969eb2e-e71a-4157-97d0-bb0d96b68587,88b9efd2-04ee-46ec-a1ae-df80f47e1f7f,148.185.151.7,http://www.gilbert-lam.net/,2017-01-07 21:47:45,HTTPS,31453,"8.946878, 9.411420",Allowed,South,Ngaoundere,d9a85309a569494cc2fa1283dd60f6d8726664b940c75d10136ae126cd31b424
6f1d24d7-c67b-4c8e-8520-6d391acfdbb9,b2f1f6ec-2943-4bd9-bf3f-63e06716c8b7,117.29.249.27,http://www.stevens.com/,2023-05-09 05:19:03,HTTP,222801,"6.956910, 8.160143",Blocked,South,Ebolowa,4ff5c841c444110d0f62f47ef03cc53eb0260d69599b3abb4bb0788deef64a92
66f78b72-0f52-47bc-a1ca-7e3cb8314d97,93472b46-60d0-4138-b8ca-6eb0c20c5477,13.6.150.212,https://www.butler.info/,2016-11-09 03:18:44,TOR_NODES,247368,"12.094359, 11.365954",Allowed,South,Bafoussam,be620a752544269311f3022b37f42372cc7e04b1b013e16dea25df0574d255e9
bf23c0c8-82ac-4c5a-a2c7-ffeb6bb5b3fa,2b4eeea2-93f2-41f2-872c-23c6305bdf61,8.57.191.92,https://williams.com/,2021-12-07 07:13:40,TOR_NODES,663186,"7.498158, 12.286636",Blocked,Northwest,Douala,248b6b62993c1eb66712b697de6522bf9322b706999ae0e0faaad5cf6b3d1652
52c8fbd0-c019-41f7-b354-3198b7fea22e,64e279cb-adff-49a2-bb3e-1db87c47f476,139.221.91.234,https://jackson.com/,2015-10-04 04:13:44,HTTP,893144,"7.235758, 8.294170",Blocked,Adamaoua,Bamenda,bb160fa3b9e0b1f66d5cf0a6f3ee0a240a20c602eb80289403242ce9187c44cd
79a68149-d1e6-42fe-82eb-bafa759890e3,76031f9f-36a7-4f33-895a-6981846c573d,75.30.35.85,https://mcclain.org/,2024-11-09 06:39:27,TOR_NODES,252057,"4.888409, 8.166367",Allowed,East,Douala,2738f3d562b6e9c96250aa93407111892c57994036c4d98aa31ccfe6f11f45c9
9a02fe95-8427-4d2d-8d5e-49c88c5692d9,690d2020-87df-4cbc-abd4-8d35f1ba8619,34.16.223.214,https://huang.com/,2024-07-07 17:26:24,HTTP,236636,"4.903387, 12.903473",Allowed,Northwest,Ebolowa,38eb842e84f65efed105f299d37468f473f82310bcd102bf9c08b27360f79ebb
d0b60b2a-9299-4a1f-92bb-a2d238dc1cb1,9363e34e-2879-4d6f-bad2-dadef8d66498,163.194.137.200,http://lopez.com/,2023-02-06 07:56:42,TOR_NODES,133213,"7.747785, 14.635269",Blocked,South,Bertoua,60c3c42d755136ea04fa16f2c6d3225f055a2d5ddd189d54b0bdaec1ad34d9f7
1f3075c6-c02a-40d2-b4ef-92ed2a727e54,c4246cba-cb32-4db5-9d7f-4b23eace257a,4.206.222.87,https://chan-jacobs.net/,2021-06-15 20:57:00,TOR_NODES,626295,"12.008696, 11.904513",Allowed,East,Bamenda,bf0702ada733cb1872d32684ec778e4b1b25eb4bbb984307f48facdac1029da8
a23252bb-5b79-4283-92fc-7ea654a64354,07932380-f48a-4f61-bf17-0086b6ebc4af,82.125.26.232,https://gomez.com/,2020-01-05 23:27:34,TOR_NODES,421906,"3.648040, 14.407023",Allowed,Adamaoua,Maroua,dbc2f0acb4016bf3fb6056ac4f476da80490f0d3dbb7249aa329a5abad2e8531
b5a6af90-ce5b-41fa-aaf2-826dd0c90880,2b74dae7-03ca-470a-9c51-f7ea4994ca19,96.191.224.102,http://www.mann.com/,2016-03-06 02:56:36,HTTPS,274379,"9.440929, 15.685906",Allowed,West,Bafoussam,02428230d1125d5ed08343e73147c98acb89ad0bff9fc8503437b79ce282d9d5
056436ed-32e5-4cad-9924-95752c3f081e,f1c3ba35-3ecf-42b7-ae4f-a9b6e61e6b71,93.37.172.202,https://www.price-brewer.com/,2022-11-30 15:23:18,HTTPS,987398,"2.325129, 13.900190",Blocked,Littoral,Bamenda,751d169e3211f43733b6a855c89998c5dfc1b9d76cb1488a9c013164d1caaf5e
c2f6fa0d-8b23-4988-8121-b963ba58e6a8,c12da056-9cf3-42b7-899b-a4effde7c2ae,209.68.122.162,https://sanders.info/,2019-04-11 23:11:36,HTTPS,532332,"6.081048, 13.316275",Allowed,East,Douala,bf7c137c3104d253a742f3a0f611b3bd22999898f3e03e4271cafae122964df4
5fb6a88b-cbde-4598-ad20-d41ad4c1b96f,39d4fab9-dbc6-4a00-82aa-384f9f5dbbbf,47.203.144.106,https://www.richards.biz/,2020-04-21 14:30:01,TOR_NODES,91735,"8.199977, 14.845423",Blocked,Far North,Bafoussam,9977dd558811f0b56a178b2185a2d2eb94679b7ceb867f0a93e886134340d529
72815096-b5a1-4393-945a-1b382cf629da,903483b4-55e0-4ab6-8529-6bf8baf1ad45,24.121.6.30,http://wilson-weaver.org/,2016-04-13 07:17:07,HTTPS,171102,"7.871853, 9.777214",Blocked,Southwest,Douala,30b5df4e6a01f8443a2a35b7f65e12bb8302db5a37b520b1ad65f5309b163fc0
16d6471a-1a26-40d8-9900-fcaccd1e17df,2fa6fc28-20bb-4942-96ba-e05075b28525,111.45.35.135,https://park.com/,2016-12-03 01:06:14,TOR_NODES,602225,"5.067466, 12.153459",Blocked,Central,Bertoua,79ef9aa9b03de4679e05fb38212f42875cf1aae1811950e770326e1329b2eda4
ecc2e1d2-0eff-48a4-8f2f-73b015d69a08,4ca6954c-6170-48a7-89b0-6db6891e6a6e,111.184.87.172,http://conway.com/,2024-09-02 19:55:56,TOR_NODES,258343,"10.879039, 11.674584",Allowed,West,Bamenda,088253db11a8ca94be39ab61a1d61d1d5d5122a737580064ed6fcf923bdf89a9
3965eb03-2094-4c33-a266-ceb207dc9485,535cd180-0a7c-43a4-9f61-d56ce4114a3e,170.139.159.150,https://lane.com/,2020-11-12 22:27:57,HTTP,39991,"5.010357, 11.481922",Allowed,South,Ngaoundere,cbd14a62e1126407e690b553ea3f8b3064a831e3906ec33688ad9cfd25c0d543
6eeadbcf-21d7-4a02-b679-9d5c6dfd53f2,8fe4e65e-b6fc-490f-be13-7393c488608b,171.70.50.255,http://www.berger-huerta.com/,2017-02-05 05:43:37,HTTPS,99118,"5.363545, 12.648193",Blocked,Far North,Maroua,9a4bc74f973bce04a909918132944b76bd85d424df222f35fa08db267fda1bdd
47e00049-cc73-4c0a-a5b7-0a26dbffb376,46f0f9ad-067c-423a-ba09-881b94bfea2c,27.227.43.78,https://mathews.net/,2023-01-24 13:26:58,TOR_NODES,110244,"5.568785, 12.082817",Blocked,North,Limbe,2ccea8da14059e6ea0d7506866620416b9dca5a698a40c39e27e4db0cba8d376
acb2885d-ae9d-4ef3-9f4a-8307f94b4719,583efe8d-e428-415d-a991-095bc0638480,96.225.121.138,http://www.murray.info/,2023-11-07 23:20:23,TOR_NODES,432636,"4.110903, 8.269939",Blocked,Central,Ebolowa,93b19bc9ebe53bb6c4c1b3b09084a72e61400a90f504007863c661d53b6fd234
65015572-47e7-4ec2-9377-62148e5f6cae,e30d6472-6045-47a6-b62e-cc72b3bb7636,65.247.217.240,https://www.phillips.info/,2017-03-15 11:26:37,TOR_NODES,223181,"2.333315, 15.452045",Blocked,West,Bertoua,4931759bf656d865bc80dd0ac941fc2e9cb12afdd3ac1dd36238353cfc06783e
3c98066e-c308-41e0-b0d4-36529e076b60,96448d7b-9f97-48cf-9302-ac8c853ff005,184.117.231.69,https://www.sanchez.org/,2024-12-30 02:22:18,TOR_NODES,468194,"12.738330, 14.841582",Allowed,Adamaoua,Bamenda,21adaac6e30627ac056af1530f4cc34821a77e84570d4e38b7755893d95a1cfd
56e07d8f-71cb-49de-9594-e3626a8ce9b8,b0052934-4e76-462b-90fb-23bd9032e2e3,75.221.248.107,http://www.jones-anderson.com/,2015-03-16 07:44:07,HTTP,490644,"5.986964, 10.494211",Allowed,Far North,Bamenda,da4cc9e0fd7dd450378c726d494180ef2b84428dfd553bfd1142b1b2649421d6
0caae0fa-4095-4b55-954a-232a75e8b009,90410628-cb1e-4109-8a0c-b13bd01405c6,140.130.135.69,https://bradley.biz/,2017-04-29 00:12:43,TOR_NODES,436433,"7.682922, 9.158954",Blocked,West,Buea,9939cc481d7f12e37ea6b351607f28c567f3cb4362336fae3667adf07f531c97
a3d6cbd8-5c79-4f2a-bc0f-b9552d55dc18,f5339877-ac6c-43b4-980e-42906990ead7,205.252.110.76,https://curry.com/,2015-11-21 05:12:16,HTTPS,594865,"2.486624, 13.698634",Blocked,Littoral,Yaounde,9c46653a686d7fcc91bbdf99d6afa6c8189582ecccbaff8e17e5f72a5ca4bf0e
57e2fc2d-9c21-435a-9091-5f4df77ac52d,2ecefbb9-b7f2-45bf-9cd2-04aefbe82b41,171.227.176.137,https://www.bright.com/,2019-02-07 21:23:04,TOR_NODES,299017,"7.135967, 8.202990",Allowed,Southwest,Garoua,220d57eebfa49e28030ccf7005c04628dc602dc3c3e341d8f41a3cac030488ba
716222e4-2c51-4d6a-abe4-36e8ef592bd1,1861f363-1de1-428d-9124-4a6781cbde25,21.148.47.111,http://wood.info/,2018-09-24 12:36:23,TOR_NODES,239896,"8.912897, 10.052177",Blocked,Central,Garoua,e9f125e3fde1443fa71bf23d792ac6af068dd4a2a11803488457a5114959f0ba
bb9a3c08-383f-4a9f-a8f7-6a0c8feae172,51c1e459-4919-40e5-a634-f9e049589879,52.80.217.2,http://www.erickson.com/,2023-02-26 02:03:07,TOR_NODES,279635,"12.181358, 11.629141",Allowed,West,Maroua,53fd2792d4d4ecfdd91221db02d99adcc018c44fb5f78a1eb95eb8185ce52027
dad59d1c-1829-47f2-a3e3-505e0d61fdba,c96cbfb2-ecc4-4c05-8a92-5b1c31e30560,32.40.188.246,https://smith.org/,2019-02-19 13:47:45,HTTP,423692,"2.972668, 12.747018",Allowed,Adamaoua,Ngaoundere,7f0153168de61e41738fd908fcee93431a365d4e2b8c7ff1863dc6c90d24af14
c6ce388a-7f87-4a19-87ed-6374e274beda,2310cafc-d5d0-41dd-b321-7d8c91b215f2,132.112.33.87,http://www.rose.org/,2023-06-23 19:48:55,HTTP,361692,"4.351115, 10.167811",Blocked,Far North,Garoua,e2ae0c25882e80242520fb6386d116d74f3b9dd7bb7808806145cb3e0a9de084
6a0ce190-677f-4863-aa2a-f0e344f97913,d7e232d2-98fc-4391-92a7-7cd857e17364,183.219.194.174,https://morris.net/,2021-05-01 16:23:57,TOR_NODES,817270,"2.680424, 8.538582",Blocked,Southwest,Maroua,f2202d2cac8aa57f17f8b96debd5b87b7d7406afd2e803d2d58ce7c7b9849690
6ed842ce-22bb-4266-9604-fda236aaffc3,9ae36922-3ae6-43c9-a031-cfdc28cb6740,51.152.117.77,http://gonzales.com/,2016-10-10 10:25:44,HTTP,644690,"9.361675, 8.559207",Allowed,Far North,Maroua,a8e6b864f3c19d592343ffde76db5423da5234760d035b1ef86fd765ab7d8aac
1f13754b-04ef-46d6-9af4-08f1bbac4dd3,d2be3adc-9bdc-4f19-b070-4d837ee28e65,62.215.85.247,https://clarke-riggs.biz/,2016-02-13 06:26:40,HTTPS,582308,"6.613654, 9.809285",Blocked,Adamaoua,Douala,a37e3e78a76cbc47a045de1b7b9322c1496d784e506449695b9d3014dd086a32
c1885966-98cb-49e1-9107-99d4ffe5b11a,04a97622-997f-4978-8c29-c145d3058104,143.207.33.115,http://mccarthy.com/,2021-01-09 10:19:21,HTTP,514109,"9.813338, 15.444476",Allowed,South,Ngaoundere,b0e394fd56b91128e35f357f8e2a3f80ac70f4dbc603c8aeb555fa5042d62898
f19d3709-fcd1-4c49-9ea9-25881ea9206d,f2e9a327-008c-4a1a-91f7-2afe4fc8790f,153.218.37.110,https://ray-powers.biz/,2019-02-03 01:10:55,HTTPS,996502,"9.204378, 15.583991",Blocked,North,Bafoussam,7b93acd246a8a0b0b9463a1de0040f23b08e64db3187d3c45dddcf4efaeca6d0
c17cdb1a-8deb-46fd-aa58-3aa1f760616f,395820a6-e56f-40b1-86f2-7a277bf525d5,57.156.195.96,https://klein-booth.com/,2017-11-03 20:36:09,HTTPS,725771,"5.153670, 10.554983",Allowed,East,Buea,90c5863ede7012aa03a3f96d23529f045c66003816e316eef30bd76b87d6fa87
a0ec0630-6f08-4559-ac97-4e7e4edae4a5,9022285b-25f3-42f0-af50-c8b435d3de0d,123.3.169.64,http://www.parker.net/,2018-01-31 17:27:48,HTTPS,701659,"10.271734, 13.631437",Allowed,Southwest,Maroua,7590c4042f3ab27b5f17769df051920d9e356419768f0da6cd33b8d5aca42071
6aa9f096-7273-4e25-aa0a-67e7414e080a,1f417c4f-41f4-4d21-b8d5-914ffb98a6f2,95.217.58.145,http://www.oneal.com/,2016-05-22 08:49:13,HTTP,611737,"4.564504, 10.314197",Blocked,North,Ebolowa,3e8bef15f7671b8a292b4d27503716218c39dd1d11575b37278d7a418ea4ce8d
2bcce415-eb5f-4245-9ad6-55a7fd01cfb8,91b2f635-4c3d-4f2e-ba96-420934d97db7,199.196.106.243,http://www.martinez-wright.org/,2022-12-30 00:03:42,HTTPS,31318,"9.213307, 10.156484",Allowed,North,Ngaoundere,b07820ad86980f4051bdd532b8833d21430573819e87219ec8df52f330c7cdbc
5322951b-1e67-46a7-9d28-1199b6a9e16a,373d8041-7b82-488d-8590-8230fc87a186,29.23.129.99,http://duke-flores.com/,2022-04-21 08:02:19,HTTPS,685118,"3.618156, 13.206544",Allowed,Littoral,Buea,0f70693e07e90d1cf2937e1d4eca62701ebca6a29ddcdaa21291665173bc8942
dbaff1ad-1bbd-4151-932b-36000a785013,c6fe55c0-8e44-47db-9294-c8e831465fbb,168.130.173.167,http://russell-reid.org/,2017-05-04 09:11:55,HTTP,244975,"5.316756, 9.182049",Allowed,Adamaoua,Ngaoundere,2e5f8b321f39eef27ef11139b693a4dcdc80434578cf5bae59f45492bec20b7e
9b580a7b-c4c2-4e06-9fa4-115bf739403b,ffb68c53-74bd-45a7-a921-7a94fb57c126,143.14.118.163,https://www.williams-rogers.com/,2025-01-16 12:29:04,TOR_NODES,820311,"7.583978, 11.251311",Blocked,Adamaoua,Ebolowa,1696595a8876ff2325063257d9465f3ed8b4652ff57b8c87f15342142c05520f
2a995c7b-5aea-431a-884c-62663fd49eec,f2248ec8-f2aa-4030-b4fc-f2e8fb631520,58.52.144.21,https://martinez.info/,2019-06-17 08:14:13,HTTPS,555462,"6.496237, 11.518546",Blocked,Littoral,Bertoua,e8d8012e9b4042e025b4e2f98fedaef0f87eb28cd6cbbc2bded32bf09a17c599
69771812-2a22-448e-97cc-7e61f1551d99,e124ddc1-3f0e-47a4-a3b0-631d152418dc,123.231.94.71,http://warner.info/,2017-11-13 11:08:18,TOR_NODES,738391,"10.112327, 15.209723",Allowed,North,Ngaoundere,883826e8edbf6e01e4afdaa97166ba754bd92df43633081665973cadd72a3c73
436b0301-8d77-4fec-ae2a-cce660ce4d7f,7e6558db-eee0-4250-81a9-c223355d11e9,214.149.217.117,https://walker.com/,2024-09-26 18:37:52,HTTPS,837865,"7.805991, 14.324212",Allowed,South,Bamenda,91facc869e5bba751429bec09a70157f924678e18cb1545aec8fdc9e3749f29c
acbb85a7-6f04-46ae-b92d-3224d58c9123,2fe13a82-4e69-4770-8f2b-e9cc9490df5b,76.6.199.4,https://www.erickson.com/,2016-03-06 14:21:39,HTTP,720564,"2.070788, 11.059716",Blocked,Adamaoua,Ngaoundere,c270ac6d5251a83fb767c52f37b4ad82071c0c5fb4ddbce1ccfd0465b7446a07
5f0834da-6e6f-4c8f-8aae-0b16b3549122,35b0bd6f-2566-4ecf-8440-e6f3c6fa6d05,97.245.90.254,http://www.haynes.biz/,2015-02-18 22:07:28,TOR_NODES,33039,"8.303841, 13.921829",Blocked,East,Buea,fabc99e899af6c416ceb8fd3212cc7193a64a0095ed1b216e1c7f907031be6e2
9d304b42-74da-468a-912d-face26bbbbd2,951b706b-0353-4ed3-a302-f52bbf08c68c,193.49.115.228,http://www.owens.com/,2021-07-27 20:57:22,HTTP,90386,"8.801328, 10.870714",Blocked,Central,Ngaoundere,ca5bac1a84007d6984f34f909d80fc5b36c29046bcc1da0b5a5e9c911ff50887
262ad152-086c-4aae-98c4-f6c4c46aef2a,af8fd90e-97ba-4b0a-beb4-f12a180ba6ca,90.86.66.109,http://tyler.net/,2017-06-23 12:52:11,HTTPS,239262,"5.472018, 13.832176",Allowed,Central,Ebolowa,8f64bab6d1d5397b84c7eaa0c9f2c7f6ecb53b60330b27bb75b9660118e64945
243faef1-b6aa-4566-9aa1-5f5b3bc638a6,8fb400ff-fbe4-48b5-926e-abefc507da9e,154.75.46.186,http://daniels.biz/,2016-10-02 21:33:52,TOR_NODES,393813,"9.814780, 15.403861",Blocked,Far North,Ngaoundere,982d30062f626e9f28fb25c333d3480dc7fb69f438924995dc812e5117753ade
7d82ad06-0d3c-40a7-872d-6635db8bfa9e,49f51bd8-f35b-4c81-b0bb-048ca00132b7,158.197.109.108,https://www.gonzalez.com/,2024-08-06 19:17:47,TOR_NODES,15002,"8.373628, 10.416022",Allowed,Northwest,Bertoua,e5a73ab22e0b9feadac2ec57f330bb463630e181348377d2109f8d8e04ddfaf6
f7fe2d3b-3524-43fa-b155-7fb6572d1e88,870e17cb-0d34-4352-a0b0-73018d18260c,92.201.224.227,http://www.kemp.info/,2019-05-25 15:36:28,TOR_NODES,300884,"7.483293, 12.609519",Allowed,Southwest,Ngaoundere,8dc658c82f38708ba76e86095cdd1d9d2c5d7d994e186b065228f0116f526dcf
a46199af-7b6c-47d1-8bcc-7762e41529b7,1a483551-fb0c-4cba-b8ff-bf7269953a86,83.183.79.235,http://www.schaefer.net/,2017-10-14 10:12:30,TOR_NODES,784878,"11.144939, 9.199259",Blocked,Littoral,Yaounde,da6e24381ef4fa4e37a85f7db5ab46cb061fbb4a6b57f897f92b78281414ae69
0d677973-d841-42b6-9425-ba4d9eb91120,1dd38f36-8514-4b1c-9244-515452307fcd,76.71.33.239,http://pugh-rose.com/,2017-02-09 00:42:22,HTTP,882281,"9.816568, 8.336751",Blocked,Northwest,Garoua,c955e55b873de67f64ed3f8c60ac8a6ada54b6ad78ce6eb7eee3c8ac06b4832b
51d75495-0db9-4076-82e5-4c27fb347e58,2c67c7f5-3fde-4f64-b762-61e711bdfd55,47.37.86.113,http://www.bell-schwartz.com/,2016-04-10 20:24:09,HTTP,210939,"5.356305, 14.073087",Allowed,Far North,Ngaoundere,147efb0914fb9b57c0d1f3bee275f9491290707cd12a682d2201c14e3a39b684
7c62b8a5-38ae-49d6-b150-e1d0324505a3,2a94007d-2585-4366-9c3b-11c6ef8bd63f,23.102.45.232,http://www.wood.info/,2021-03-23 19:59:03,HTTPS,602787,"2.487053, 15.510882",Blocked,Central,Limbe,afd8e4ced58af6e3ec01b3bf03d74ff45c55a64d7b97abcd81e589637d0bc3e1
dec4830f-383d-4bef-8803-21e6dc3f5d7d,f26f45e9-0a8a-44f3-a9fa-827e9b103c64,74.39.236.42,https://www.mayer.com/,2020-09-24 06:14:34,TOR_NODES,870038,"3.840101, 12.880413",Allowed,Northwest,Bertoua,33605748d574e94641dee399879a7979628fafd2c6972338124d61f32229a0f2
34960d2a-f4c8-45f1-ba05-a581acfa2ce1,021206f9-3571-420a-924f-24215b585cee,200.22.52.4,https://www.davis.net/,2023-04-21 21:49:52,HTTP,312765,"2.762888, 14.538533",Blocked,Southwest,Douala,f3794c06d98859d6a79020ac1828af3ad6fd38b6479ce127b568dcb269c0fc99
aad28bcc-a9f0-4264-88ea-f509ea21361c,6a38f186-9eff-4279-ae89-03d3b9b59821,114.189.95.172,http://www.taylor-dunn.com/,2016-09-29 19:26:16,TOR_NODES,45696,"11.938679, 13.210951",Blocked,Littoral,Bafoussam,03530a40b70835ea19f02b8486c873dec033ed5fbe317bf773f61f0dd05dfb00
3066720c-f05d-4b19-8fe8-3b9254121638,70bf0963-dc67-4eb5-a5b9-b145a1624c27,46.248.231.65,http://www.spencer-gardner.com/,2024-12-24 08:02:13,HTTP,624521,"6.204076, 8.985931",Allowed,Adamaoua,Bamenda,0074f7aecd31734c26003ee86f4fa68e140d4d8ec32a1e241606ff497dc1f96e
2437523d-324b-4310-b545-ff21319a6dce,c9d0888a-f0fe-49f4-b2ef-7793050dcb20,173.32.122.64,http://prince.biz/,2023-03-22 17:53:18,HTTPS,202434,"4.441670, 12.847179",Blocked,North,Bertoua,2e1af84d48fc33cd7daf2d122f3321f3e0ee17daff198766a4a01885948f73bf
168d1902-a2b9-4a54-af87-407d00c3d68c,442cf7b3-01f9-4c3f-b195-961ab3dd2f60,221.46.138.231,https://tate-davis.net/,2018-08-18 21:16:08,HTTPS,855609,"9.178556, 13.424245",Blocked,East,Bamenda,e7f6b53d921c66c8f0663d816022e92f51dbf1c98c8ee207e63f153f62646974
101fbac0-36f0-4093-97f3-1d1d705ffe20,d9144e3a-ab16-48d9-a24c-cd69f7f48459,152.172.243.110,https://www.hunt-maldonado.com/,2016-05-27 23:58:25,TOR_NODES,143083,"7.901269, 9.209900",Blocked,Littoral,Douala,e11b70c20997375ffee6cb89d4bf07f49da50a462018ee6bc4e43820ca62cddf
8abb905c-c087-4e5d-9856-b139deee5b27,f2db7dde-5fe4-4386-82cc-78067f820650,44.195.224.125,https://stanley.net/,2023-06-17 04:56:43,HTTP,186840,"4.504816, 13.608842",Blocked,Far North,Ebolowa,d600e5fecdc4b5ff1a7da4f57fbdea4c0c5f98f041966dc607cbce1fe73ed6fb
6dd572ed-8feb-464e-826a-a67cb5c93d60,094b6b43-6901-43b9-8c50-4ec24e725c62,203.194.42.230,http://www.estrada.org/,2022-03-17 05:14:08,TOR_NODES,882510,"12.578574, 9.144710",Allowed,South,Douala,b2bcd92d29232912025660a427e99e03c31096624d67142570809a7f9b614eda
f29759d6-b277-46c3-93ba-78462b68cabe,4237a114-2287-4645-9c00-e413a50a187e,139.93.64.24,http://www.thomas.com/,2022-02-22 16:14:29,HTTP,955689,"4.436442, 13.215880",Blocked,South,Garoua,daa10c59aae7b043ad06f5cc74a48fd412731fc220ade6c2625d9562a9c79ac0
06b782c5-faa2-4ad1-8a66-553545a50fba,58c06e8f-c3dc-4d82-ab20-cd733743e191,168.233.75.161,http://www.mcmillan.com/,2023-09-30 12:15:43,HTTP,218437,"8.892844, 10.174181",Allowed,Southwest,Bafoussam,b0558b896fa03331929cee005787c61166482c62a05317f9add75e78781fef40
e7290c58-aaeb-44cc-b041-30e4db5800c3,a6190356-3ead-4915-853c-8dbc97165f7b,190.56.150.179,http://jones.net/,2018-11-20 09:00:03,HTTP,483912,"9.012324, 12.178038",Blocked,Central,Ebolowa,225d55d8a26f0f92e173075d2ac573426b4d6d6c92db58362f9af151f5a75c12
4096726f-5786-4c8d-be57-38442af75ec7,95eca82d-0229-44aa-9743-c549ae6c4136,137.170.137.173,http://www.estrada-gardner.com/,2017-03-09 05:57:20,HTTPS,341785,"12.801384, 11.677237",Blocked,Southwest,Ebolowa,c3db8fb36df46e6b0e2896016f9516bbd8cdd4417aeb190fb7de998fe688d45d
3ebff892-1890-4315-a8e7-f3f4ea82e2c9,a506f090-0fb4-423c-a77b-c1b94347211a,69.61.6.184,http://jackson.com/,2018-08-22 21:56:22,HTTP,976103,"10.289683, 8.965619",Blocked,West,Douala,6bc400e0b025303c487b6548d9079147d0dd7867314467a6b44d05010ebc1592
d14dec27-09e5-494c-ab4d-49b10178081f,f47aab74-6c1f-426b-9c88-e9b34ae46e48,195.52.236.131,http://martin.com/,2023-03-28 12:32:54,HTTP,265354,"6.992542, 9.069765",Blocked,East,Bamenda,965923f0ad42f70d9d09ee4a9a0e4243ab135a3d9bd392228a092cdb31e11ed3
e12b8e68-e725-4cb4-bad9-710420c169b4,87f2dd55-775d-4ab3-a818-c0cb6148edf1,118.149.105.125,http://www.parks.info/,2023-02-16 22:13:48,HTTPS,349097,"7.424441, 15.503544",Allowed,East,Bafoussam,35e5c3760f528273e8101bc985cd67654d928abbabdcd53eabb413d42c4d58fc
cf121a18-e847-4ad9-9b96-c8ad4b4eee68,b8bd2e05-7dcf-4aba-ac44-a8ff7fc19901,101.116.149.225,http://www.francis.com/,2018-05-21 23:53:18,HTTP,286384,"8.844545, 8.825777",Blocked,East,Ebolowa,1cacd99da7786b5edf914d3d56729e814c8a68b611e1673f1b9865149180aeb4
d0defa04-5c1e-4a4c-b7b8-889c12ff68a6,3710a42c-7030-4d7a-a6bb-6c255f80887d,18.44.91.73,http://martin.com/,2017-07-13 12:39:03,TOR_NODES,458925,"4.399746, 11.504760",Blocked,North,Maroua,f68d904bfcee1d9321ebe36deeb80cbad5e0b649cd9dde65a87e2f0c46746bce
f5efbf59-3ccb-4f51-a066-fa317596bc8f,44c5a988-9855-4e1e-a89c-ce89891dbd4f,188.44.230.127,https://www.martin.com/,2019-03-24 12:02:36,HTTP,699622,"2.863220, 12.060677",Allowed,South,Bertoua,3673b599858fc9aa1b1a67ebf3aba3e755f2b775fb955f5221333e9a4d0c185b
a658be50-de96-4ecf-b88c-12799b77fb25,f0c9f998-a409-42b6-9210-e5b2123dfd98,113.59.187.85,http://lee.com/,2018-01-27 19:16:43,HTTP,140023,"7.537344, 15.580685",Blocked,Far North,Maroua,c3756641e89ae53d7d8e28cb79293ecc871066479249c1cb97d94859ec7448ef
db62d650-e7c0-44be-b7fb-f639c34168c6,3e51f9fe-40eb-466c-bbbb-678f0f620da9,105.25.219.63,https://patterson.info/,2016-02-05 07:08:17,HTTPS,25500,"11.513743, 12.237909",Allowed,North,Ngaoundere,8bab490f8d1aa90eec4b0a3685dc3f478f86001cb66e6e7533d5a0bdab5f9a5d
a076dd59-08f9-422e-a2ab-b24f4d0bb802,17840117-106c-45ca-a813-2296a704d518,149.225.162.240,https://www.fields.com/,2018-03-22 12:09:58,HTTP,538551,"11.728987, 13.325977",Blocked,Far North,Bertoua,bc1557fc1bfedfa9dac31844f614f843c0a3f1e3b8699a1a2c8490963ed45c26
73da3f38-37fc-4705-b886-abeebd3e66a2,e7cc5ff1-8139-4f8d-9643-d08dd2d92495,25.59.59.224,https://www.cole.com/,2022-07-30 11:44:43,HTTP,175227,"2.270383, 14.208433",Blocked,North,Douala,14744fa4faa48c1948b300ac41888b6466b1bae84d8f122c2e61eb341d91b22f
6d5c0fa6-82a6-4e37-be55-0a7c173c8302,7ff135c5-45f2-4875-8e7a-3ba3b51e8c70,85.89.0.122,https://www.taylor.com/,2019-12-12 08:50:13,HTTP,664968,"6.878728, 14.680240",Blocked,Southwest,Bertoua,baa9890ca58e90d5e3953a1e20561eefa2493e4631ed79ec60852f462db8d08b
1f6895a0-0adc-49ab-a85c-d3eb8ba13dcd,a79c2068-1574-46ea-a030-0e28882b898f,52.175.166.98,https://cruz.com/,2015-02-24 00:06:25,HTTPS,217137,"2.074926, 12.627242",Allowed,Northwest,Maroua,813c01d5602f450d5bbba6b1fd77bc106d5d61c41271873e326079d11027f559
