Transaction_ID,Transaction_amount,Transaction_type,Channel,Source_account,Destination_account,Subscriber_ID,Transaction_status,Anomaly_score,Account_ID,Agent_ID,Time,Region,City,Time_Foreign_ID
210,9908.48,airtime_purchase,mobile_app,a795b9d4-da81-48af-b0f6-19bf052abeb0,e527defc-fb9b-430a-a75d-bff2bf67e3b5,bec1c7bb-41fd-4e90-86df-5a7233e9bf70,successful,0.7982475656550805,429dad8d-feb5-484c-b79a-7c628682799f,4ee00345-c0b4-4243-b5c7-f4a88662cb6f,2023-03-20 10:08:08,Central,Bertoua,ce41ea5ef0deb521a55edbb1ab370af9e0164b38ad00c0d88353a20e2c6565c8
211,4496.88,money_transfer,mobile_app,a33117ef-45f3-4894-872b-1de3eca8484b,a9a176f7-31c4-475e-b32e-61e5f4efc5d6,ab9ac5d4-40dd-4063-9578-4e229d9a88aa,successful,0.9472422967201478,13b8d4f8-3169-4e2a-82e3-ce6c5a248232,60cd8a48-a75a-4f4d-b593-dde15a5d24b6,2020-01-02 12:52:37,Northwest,Bertoua,166e965db64fa06b67db1dd257e504f8d2af963cc81b94efe982aa6e0d056ade
212,7947.11,money_transfer,USSD,a0efe328-6d66-4da1-a02b-e7df6d655c39,5cd0b417-a31c-41bf-aa91-9c7913efd5b6,5a4b2225-25d4-49bf-8fc0-439e38e029d6,successful,0.2957205677997804,d3db6731-c6a3-4255-8fe8-63a934b48c5a,3311843a-c49d-4543-8be7-54db37d60143,2020-01-23 09:27:04,Northwest,Ngaoundere,4484e72a392739553e6cf72d206d828ddbae28e7e1122b9b3b3a092e26eaacdd
213,1261.18,money_transfer,USSD,2f35b036-688b-41e0-9816-16951220d3de,0fb98b37-ba8d-419e-a072-cb0d3d934b72,488635fb-40aa-46f6-aac2-1205d012542f,successful,0.3978226324177675,57a5d7ab-3d65-4011-a2be-423d87b91585,d635a683-5230-4f46-9068-2e81e3ae076c,2018-05-12 16:55:29,Southwest,Yaounde,af633375730cd9a3a9c28bc43bb1b32c4ac89a4fc91638a523701a9a6cd3ac75
214,2526.49,airtime_purchase,USSD,522adf4e-2e0d-480b-ac8f-5e6e79260630,3dddcc8f-278a-44af-a17e-eaab68a40094,32e2ff00-94bb-4d3c-876d-153514bbb356,successful,0.851672450512415,f3b8a331-2814-4120-8204-7b6cc6259762,a8af62a6-a551-4d84-8980-97c2b554e978,2016-05-29 11:48:32,Littoral,Yaounde,eee0bb1a7cf783ce21ae2c2b3e3c3a9da9daa8cc0490190c3c3f2a6ae601050b
215,291.06,other,agent,ba4ea398-5b33-4739-8b18-2daef5bf77e2,deb07b58-ec1e-43c0-aeb8-aa8c9aa80adb,989647f5-02bd-44e1-8197-26660ad744ac,successful,0.972394866439278,935b56b7-b952-4b67-8a1b-c0f75407dfd6,1e02c0a6-4e7b-470e-8645-528cc59fa327,2023-04-16 07:13:23,South,Douala,7ec351fcc4aad1133bab5480b7389c1d3cf1c98ac986da0de356277412301d8b
216,6797.23,other,USSD,3cc006a8-d5f6-4641-9477-0f6f9a2f1dfb,15e912b8-4c8f-4431-89fe-98429760500a,83d96f57-e7eb-4a9b-9f78-1266118480d3,successful,0.0452478436420746,95c5f1f5-1587-462b-b693-b244a0ba70a8,5d7a5000-258e-4b07-98c6-8a591706c46b,2016-05-28 00:28:06,Central,Bafoussam,055cc602ced761ef04e04fb16a24964869dad7ef7cf1cda4a6a024744872e909
217,7482.03,other,mobile_app,9c810eea-2e60-4fb1-8138-2e740636488e,ac92d509-e05e-4c1c-aa85-e4e0f9cc3cbb,38efe95d-81c2-442e-875a-1d3a5d836575,successful,0.5131841502966759,ffbf912b-2402-4c26-a5d4-b8569b714d75,26e35f49-76c6-4cce-8b5a-4e87634e78af,2019-12-29 05:45:43,West,Garoua,d04cbc618050ee4175c4c12c5a1ef4850c8474de24bc09715cfaebe2ae976dca
218,7117.33,bill_payment,agent,6bb42e54-154e-4912-8596-84b3a5d5998c,75a4ff9a-592a-41fa-b39f-5947144ec79c,8cdf8140-2a13-4f93-a5f9-48aabacb4aa6,successful,0.3140672385798363,d224deda-8c14-48e1-bf02-89814edda385,4dad2c16-6020-45de-907a-c28fd3cbe16b,2024-10-03 05:28:48,East,Maroua,5e10c39deb3912f9f4fc87e84dfdf03e6e1cd748071329dadb11cc3bd9f5d773
219,3848.28,money_transfer,agent,9be2cb41-2fa9-43a1-a8fa-f33b85e6332b,c08d8556-b7ed-48f4-845d-e8ac0017f095,51d2b9a8-ff67-45b7-913b-1dfc5314dcc8,successful,0.6699430374720314,742ed50b-e567-417d-9edc-5231a8f33a9c,07b3308b-272d-4aad-a26b-c9fd7a249e70,2021-05-28 09:22:56,Southwest,Douala,5468f075f5c04a94ac537a68a353ddd3d3ef6777c23d670c3c2aae7ca041aa36
220,444.66,money_transfer,mobile_app,5ad56e62-9698-4c36-b668-21b7b6daacd6,ab374dcf-eff9-4899-b46d-5b0ea7dd5145,2bda9041-63e0-490f-9651-5fb247c8e635,successful,0.5154571424580815,cd004f77-7497-4c15-b87a-3eea9cb6059d,6892217c-415a-41aa-88cb-9d72167dc7c8,2019-11-13 02:29:06,East,Limbe,4545fa139ab1ecd0d064343155e22107fbda895ec08456dfee2ae1f0793b1b92
221,8939.56,bill_payment,USSD,3760d8ed-1801-4efa-8114-37fc0299e5d8,ed7efd42-5daa-4c13-90b5-23e9cd821e10,121b7649-9d3b-4237-9650-abd69063d297,failed,0.1694201569976814,22792b39-b7c7-4d98-9061-1fe07afb0504,56828e39-70a8-427d-8611-5b0c3d37a49a,2023-11-22 02:42:04,Far North,Ebolowa,052f9e3473c6294e763b4296680f6b59c67c9312000b630d51d3d044c5a5c103
222,9062.48,other,agent,31787169-70d6-4666-9c2f-278b7cb339e1,39f866ff-81a1-420a-a3a6-81c12739b100,58eca3cb-75ca-43dd-bf22-333e9894ad04,successful,0.4603509307419428,8f5d7354-085e-4ad7-8a3e-7c393c97a1e5,95fd1eb5-8d9f-4c81-8160-d5678e4312db,2020-09-10 03:35:22,South,Garoua,7dda935866d931ee1eb51c8b5c2f60445aa111a890e74d6e089242967e69ca4f
223,4749.71,money_transfer,mobile_app,a1e44fac-ce7d-42d8-9df1-1f67363f38aa,2f0423f1-1ace-403a-b681-a62f37e7e379,ff6cd1b4-acd9-44ca-973d-8907c2417846,failed,0.2444173325944411,5b904d4d-1a00-40a7-8038-35542ab2fae6,798a8e62-6183-4de7-ba0a-1e4368d0e295,2017-10-06 02:56:42,Littoral,Bertoua,2375a7428222d596fe2d39728d3ca0d801798112522dba0e9925994d82907f63
224,8536.82,other,agent,88ae2cc3-c928-4112-8651-1a736d11c325,0191d57c-cd99-413a-aed9-c8efee15b8d6,e172e639-7fd8-4d7b-b388-89bc939056e7,failed,0.7150136072124305,6ee62fb2-0ca6-4629-bb74-f1e371e336bb,9592728e-8358-4942-be03-7a0b5fd6b999,2015-03-13 05:01:04,West,Ebolowa,d392572aa58b03a35ab65d5051f891cea5ec5ea9db0ea5b389d30dba36655eea
225,7695.29,other,USSD,013ce463-188e-44f2-a7dd-600de5c56db0,63330292-0188-4e41-9cb8-d7b3aa382b33,2c29cfbd-118c-4137-97b6-1981eb8854ee,successful,0.2164558927598333,3009aa18-c300-40a7-bec1-07fedeb3826c,973dac20-82dc-4ef5-8563-40adb0b7210f,2025-01-12 01:12:03,Littoral,Douala,03234492d5abaf2103ede4bbd3038fa0ff916229d91a965da23ec2a63546705d
226,8499.99,airtime_purchase,USSD,6f5f7ba5-923d-485e-b3e4-908f7c0a9d4a,712e0792-4f66-4d15-a5af-7c9b2a1ed60f,ac77bd40-3ccf-4c73-9347-f23d671d67f9,successful,0.5883016058334375,54bd0407-b991-44c0-81ff-a97877e5abb7,ce234cb3-a009-4e98-bd98-4a4c317e5208,2020-10-27 17:55:38,South,Bertoua,8399a2dacb301a710aab455c68e484b3523f1f825762234e065843a81e2c7813
227,9307.95,airtime_purchase,agent,dbbb0479-3689-4094-92fd-455775a3431b,6222a1a2-04c0-4c91-916a-feeecef6a065,649c36fb-6e3e-4a51-9eb5-ca3494dd11ca,successful,0.343907906114987,bc63b8c1-dcf5-4d0e-96f5-5e4afdf7ac58,d18d7b90-387c-4aae-952a-f336dfc187d0,2022-08-06 17:16:26,Northwest,Bamenda,cf4fb8ca61cdd5d19d79e4f3ba626c35442f1fdd9f8b01f7687d106e9094dcf8
228,6184.1,money_transfer,agent,d1b45946-7310-49e0-b6b2-0907fd2ec1c6,b2f0de7f-106d-4ef8-a348-629687f3e702,35e63e8e-fe58-4a6c-bac7-45e10040b2d0,successful,0.841467071089434,81fd00b4-0934-490d-881f-7709ce22a3ec,18deb4d9-9dcb-4da3-aeea-4b62f3799724,2020-08-14 02:53:30,Central,Bamenda,dfd8cb84981c40535da1758d639f45386d453c32603e29ee22e42c8c961f9b1b
229,6830.07,other,agent,25f8f35c-d898-4bbc-a181-dd4f9cd58d63,1ec99eec-0e3a-4df3-8208-abb1f0fc4574,557fcc45-33ec-4a0e-9a13-bb0bf2e870e5,successful,0.5921906195425368,6a0e36c0-dbea-4872-81b9-0fe41639b9dc,cb49d556-128e-4859-bc50-1a54344d5a2b,2021-10-02 03:05:36,Northwest,Bafoussam,f43478446772d93cafb0374595d647f39f2bcbffb172b5c50e85abadd0b69f93
230,6263.63,money_transfer,agent,cc492a5a-c0a3-48bf-8db6-4146c34cbf9b,965f7cd4-4a90-440e-810f-8437a733e8d9,38bcfa53-19e6-4b8e-8d82-c26cb934a878,successful,0.0088101904089743,ef9ddabb-0e68-407c-9814-f1ad72518f7a,1a9405ad-f45e-49c9-8114-5c148721cf86,2016-02-14 17:14:34,Littoral,Douala,0946b2edbc014b342ce6b2cf5af0ad2b0e014878c373ed21020ba3a39842a934
231,989.73,airtime_purchase,agent,9bda1519-00dc-407b-b4d9-efce71e40803,bda397e6-ffae-4383-89f6-48a72c824875,eaaa9336-f7cc-4270-9f8d-4f798f8ec4be,successful,0.8730711147533265,54a14a75-09f7-405f-8f69-5e80eec4b27f,d2571aed-ab84-4e5a-8e03-0564575ce17b,2020-09-09 16:33:47,Far North,Bamenda,d6f8d525c165642417144c9b09a83b8624aba86b2513d949b54c3c47ab63d4d6
232,9114.01,money_transfer,USSD,1adfd0a3-9287-4826-ad16-2aa773fd328f,579f7cf2-895f-4d4d-ae99-7b27169b18a1,4b8a975a-6346-4712-b2ee-38b79d12435d,successful,0.3319669803751416,f30ade70-922f-4505-b71a-b1b792f9f40a,9a6e699c-d9ec-40e4-94ac-772cd897dbfa,2019-12-27 08:48:49,Adamaoua,Yaounde,57af9572bea06d9dc7942f96a80145956cda10f1b7450dfce16f030490993e60
233,3737.17,money_transfer,mobile_app,dfaa9479-3c1e-4143-b1e2-6d1ae77de979,3966c33b-50a9-4bae-b05c-52a96826e384,d94c5fe7-8c14-4d02-87e3-f5c37704010c,failed,0.3793335067626115,da90dc44-1bc7-410d-a3ec-0121c63f8fe5,7993e53c-6658-4207-a7ff-131f534e3f57,2019-03-29 05:31:14,Adamaoua,Maroua,3f69843e133d3dac21735e97efdff54acd07ba99578235fcfe4a12b50ade4a0f
234,707.44,bill_payment,mobile_app,17b978a6-ee42-4137-9940-93fbd65137ee,3aa1784e-5f86-4d80-83a0-c2c18ffd7a87,0f779855-d92c-4e49-b95d-3b90965c5b6d,successful,0.2126576442627015,b9ce24eb-b969-425b-803c-97d3a4fd60fb,e88250a4-674b-4aba-9c21-518f45838e94,2021-08-10 14:19:41,Littoral,Bertoua,b8c05e53ad1d359907b1e52605a7c54a26b1b0b6d0bc3769ff63fe2a0f96fbab
235,466.53,bill_payment,USSD,a21baf46-8804-48f7-ad9a-8992051f335d,ab8c4bd7-8b73-47a9-9b7f-c124d3ade1a7,22ff0e72-4503-4c23-a1f1-5b5f8ab35490,successful,0.6050651122028008,6b68754d-1c42-48e5-a013-78d1694c1123,9a1b4667-af74-4b48-b423-d0ee4780dac0,2024-09-16 00:08:44,Adamaoua,Bamenda,a4e81cfc238fc1a579cd1b758d5fef09aea423b2ddeca27e81cfaac2d0214e91
236,7011.18,bill_payment,USSD,aabc392d-2070-4712-a569-b96d6702e2dc,c82cb00a-530f-4f6c-a989-35a6d61dfe0a,15e4aaeb-e259-4ed8-bc1f-a0b32ee2ccbc,successful,0.7355026744211547,be25c52d-aaee-4250-981c-a1a5d490f74c,1e17c1af-8d7e-460d-ac1d-5d3ad1bfa13d,2017-03-02 12:36:52,Adamaoua,Ebolowa,7693c135ab52785c5f9edbd015e644cff90c8c79bc6b7e6642573b5b228d186f
237,7637.89,money_transfer,USSD,151d8a6c-6aab-43db-8a4d-366362c46bc7,133aa1fa-7553-4df3-a740-219b7a2261aa,bc1e34a3-a720-4da4-be95-470684025925,successful,0.3082714193416093,8d7f6b60-49d4-4647-9161-5bb8352d3c76,40d01dc1-5713-4ccc-b34b-49863fc66ea1,2021-02-19 04:46:40,East,Ebolowa,8cbea90c337bc0e70cbbaaf815edf9361157b4249f00c5d3578f094fd9ca92ed
238,3872.56,money_transfer,USSD,e7db1fa4-3ef0-4375-b544-a46b2de2bac2,3e6decb6-f0f9-4329-98fd-f86f91282f19,0e0cd797-b59f-4001-ac08-71b2d0027527,successful,0.0356765615838811,c32f6e53-0715-4bee-8364-95aac472417f,b8048c31-52ee-4b2b-a3d6-b28fbdd62805,2019-02-11 18:38:15,Southwest,Ngaoundere,3f621b95092b74b80484e1f09a4006a99e81667cb029e24f0886c26f5200d995
239,7426.95,money_transfer,mobile_app,355606d3-8777-439b-a4b6-e6576eb90dc1,34cb7e6b-d4c5-4019-b3b7-0f742d601c9b,3460212b-a044-49d7-8824-73284e2d990b,successful,0.716572958717898,f3a520b6-2305-4fa6-af7e-66a5d2edfc10,15f38b34-b86b-4580-9aa2-49702d5c1970,2022-01-11 21:42:34,Littoral,Bertoua,bffd3c42c50a63f5ca9daa350310c68eb8537099fd73f61183285592e9d34d59
240,2141.84,other,USSD,6a5dc7e5-1bb8-488e-acbe-667174492ffe,d007054d-992c-45c6-9675-a273dcd549eb,5f9e25f1-cf62-407e-9212-5b099b1ff077,successful,0.6638018669125523,7bc22ab9-8f52-4262-8899-09c5ac48557e,10b0fe5a-54ac-47f9-abb4-4d22082e9281,2021-06-10 10:46:36,Northwest,Yaounde,d791cf6bc7f8c833b09420c602a32bb8b65733724df022110c3aefdff8000b31
241,3425.71,other,agent,89731c3c-2278-4ced-b477-15dacb0bf40c,3fb87989-8ec1-49c8-9df6-2b58efcabc34,85038f5a-2b8f-4cde-83e6-90e7721c8547,successful,0.8623676522803144,01401df1-b91f-4faf-931e-e402f04e6536,3d0edf5f-a190-425d-981b-1f5414dff4a9,2016-11-24 22:28:38,Southwest,Bamenda,7688edea8d03862ec59916d1c1ac30647c741aaf187dca0b8768d445808438f2
242,2637.37,money_transfer,mobile_app,d8cc9aa4-7649-4f3d-a272-ee27eeb9ccd8,a6a1ce78-4692-48b2-8a2c-428b86c92c6a,c9134006-5b59-42b4-957b-30e7e73e8e6f,successful,0.1051497809767522,7dd1f38b-26a8-4b68-92be-db46175e9b68,c9035123-9204-4216-8da1-2f0b309c8d63,2022-03-03 12:58:54,West,Yaounde,29b7406230af22a6d1fedd302a1c45def6728dd4f1b84df25edc6541040c39dd
243,3447.59,other,mobile_app,0bc46353-7a65-45b0-a520-be447cf2e657,65d3cf98-7caf-4f24-9e04-e621d8702e85,2d74dd1a-f4c3-44d3-a673-5d5fcde3d4dd,successful,0.8910813761228573,a5e3f35e-d1d3-40f9-850a-b615af4e3f92,5d8feec7-b41e-48cc-ba68-75b75346ad1e,2017-10-24 03:30:41,Adamaoua,Ebolowa,270db66a9451d969bc055b69c36d6b048d1cad15dda3efff9a1445de2385c81d
244,3468.09,other,USSD,141e302d-2b46-473a-a81b-c792c289af7e,806bcce1-df2c-4d77-9bb6-835158f50cda,b8d3a565-4a36-457a-b0be-73fa93f72702,successful,0.6144717845710789,a13fdcb8-e27c-46a2-b631-4db388014200,0711a0a5-7c39-471e-9647-f5900ba8ba9a,2020-02-25 22:07:54,Far North,Ngaoundere,f35efee2446a25adece7ddda1fd155ff81ad7c71a9b919fedd8e82d735b58c29
245,1520.14,other,agent,c3e56bd5-e3e2-49d7-a8df-62eedab21195,612a0ab3-ded4-4774-b386-e1cadb1cd934,ef97b56d-7d57-4832-9b0d-59a7dd25dd16,successful,0.7615247218753081,d99ade8b-431d-4c44-8550-696687122354,215ec4ae-7cd9-43a6-98cd-18941843a9e1,2021-08-06 08:55:36,North,Bamenda,4f63c0c2199616463632a66d55cce6b6cf0d70b066e2822ad9a17c557cadd192
246,9849.53,bill_payment,USSD,10e2b7c3-9767-45fb-8b3e-b111455b3405,dd7db9ae-400d-4c55-aed3-06bad934ee4a,87b12005-728b-42f3-8cb3-032c1704ea8c,successful,0.2759810317613534,5656dc5a-eac7-4ca4-985f-c42be6f489a9,ee24c274-83da-45d8-acd4-7186dc55ab17,2018-01-17 01:57:34,Northwest,Douala,2681f3e8ec3e2c461dce5ace1d22f8d61394d347da7304dbc7034f0e5dee6108
247,7710.94,other,USSD,6f3c7dff-8aff-4c3a-9cec-ea39cd013fa3,c421f70b-946f-4883-a49e-4d5c84c73a1d,755cdd45-b030-4ae0-8414-deda42e1ce61,successful,0.5730137059983784,34b606a2-63ac-450d-8298-eac54a83567c,d21e794c-88da-438e-b002-e4c951edd7ad,2023-10-16 19:14:34,Northwest,Douala,408f29af3f5a6d14762ea0a2d003f08eb486c89d204af84346366c7ea3b29d0c
248,1143.24,bill_payment,USSD,9ae49b0b-79e3-4a34-a804-40d58773882d,23c70dc9-1ad9-4b63-abda-dcf83bae0622,1e0ed80c-7e17-4fcf-b82c-3f89b94f4014,successful,0.0437655893460432,a54abed0-9dde-47d9-87a2-7896223a990c,e7ed87cb-5dc5-4d19-9cde-cfd6221a4b4e,2018-01-07 20:45:28,South,Bafoussam,23f39adecb65d51e19537bb13ee837b2bf8881158b17f75656cb75d771df79f5
249,3051.81,bill_payment,agent,0d4b0baf-3b30-459f-ab4f-79e4ca749006,0ce6db7a-da05-41ea-b765-8f74d53f8032,aa4297f0-26e1-406e-b7de-c61ff7bf95c3,successful,0.2435921538404037,6cac3e2e-0ae3-4ac6-a4e3-8a8fb501740c,c029285d-3487-4908-b474-5242aeb82062,2023-05-10 06:24:11,Southwest,Ebolowa,262c2bca9af59bc089fa39e6285555a943ab3d059df5ad9ce6e88ec04fb8f039
250,2102.33,airtime_purchase,USSD,5ad42559-f97f-4a01-a86f-0a81964cd985,815a38b1-516e-4039-82d6-7c354f2d388a,d82338d9-5585-4cc9-85ec-a18a4bba1a87,successful,0.6957238886249882,a8288994-2560-4513-8554-3b16795f0172,c1416974-e1c6-4294-8f97-3341f0265c5c,2019-06-10 00:28:05,South,Yaounde,9610812daeac6f5e9688c9964a0e549b69778c5b9033d46274eb1865792723ba
251,1461.63,airtime_purchase,mobile_app,7f3f6b71-c074-4c2d-bfae-9d7ef1771f40,b50487ee-04a8-44a1-b151-68501c182755,a5305045-9cd6-46b9-b9a2-a2111fa0c5f8,successful,0.2446656570898739,6e247a2a-7d1b-476e-b2ea-5adfc3e991f2,f4061635-0578-4651-b137-ca91f9df51dd,2022-02-21 12:31:03,South,Limbe,4c6de872174cea56db41ef4fcce2b0db592075fda2293700bfbc5a5b97198fe3
252,2062.84,airtime_purchase,mobile_app,ee5bcb25-3e31-4914-8680-936bd84d3f07,a10d6251-eb6b-4ce0-a325-783f329756b7,4192d0b6-5ee2-4545-8917-8c83591adb32,failed,0.0461712303609109,61b30437-796f-4746-9bb8-eab5dadadebf,a70e2017-6a59-417c-9580-93fea223c56f,2019-06-05 17:29:11,Northwest,Ebolowa,41c5d1a267e69db20d96f805259cb505399b57c2895c4161c48b48ab8d1f142a
253,346.49,other,mobile_app,7ce386d5-58db-47bf-b70e-82b0a4a3351f,5ab9c01d-0333-4a2b-a876-fae74ebf6093,9e0a1a9d-cbcf-4b83-b777-c7b5fc2e46e9,successful,0.8582053259261108,4f1a078b-a080-449a-8ced-2c340fe4f25e,06becea9-3d71-4b56-a639-73abc8e3e9a7,2021-05-12 08:19:25,Central,Garoua,4df15820906da98ada2f8c96cdb2f09ade5cf368933de706b9c4b4728f760fdd
254,9358.61,other,USSD,7cb4f36d-ba23-4233-9029-d7b0a14b8844,d47fa1b9-1623-4eff-80dc-1526b8b62d72,23524cec-c737-4eee-94a3-3d0ba342260d,successful,0.4601709077692989,63500ae1-6672-4739-b228-56fcd38672fb,dd0ee56c-34ee-448f-a77f-ae143d8b6476,2024-10-31 20:28:02,Central,Bafoussam,4264f44e72213488eb428cd8c3c64e39aa83f0f141d200d47e01aab16b45dd75
255,2730.68,airtime_purchase,mobile_app,ab9398d4-a226-4cdb-b79f-583464a903c3,ce78f885-0d4d-49d9-ba04-2779b6822cff,c3297682-59a0-4da5-b2d2-9f61981d4eea,successful,0.2328471517335014,7cd1e031-a1af-45f3-9eb6-da2cf19036cb,7c1da188-a9be-4c2d-af44-92f034cea1a1,2020-06-09 12:59:33,Central,Ngaoundere,30cea7e2d30546dc32e5268be6b3bdc365211faee598cb98afd8620c35cb514f
256,149.56,money_transfer,mobile_app,7a86ca53-d06d-4088-b805-7444a90b3ec9,0f183f56-df09-4318-ba2f-649821e46612,d101ae68-2014-41f0-a912-0ddd54729ba4,successful,0.932660231056851,bf9c37e4-6d51-4982-ac30-4acbc6e76b61,2e42208a-5b36-4d69-beab-715b3b44ce24,2022-01-25 20:07:43,Northwest,Ebolowa,80a3946a0ffa070c7ddbe257a1b86b59cfeb8d9fdfb0dda34bd36e87373e9870
257,5270.25,money_transfer,USSD,c39e5057-b5a9-4325-9ae5-0400eff08694,eacc047d-00fe-44ae-9569-d9efa0c76fa3,317af1ba-b0b5-42f2-bd57-240354079ddd,successful,0.963148647198192,7a3679e7-2484-40f7-8ab1-97e5ec59833c,4469f77b-8077-4c10-9344-c45b0e6b11bd,2020-11-25 08:47:15,North,Limbe,03fdfbe21dff56a1eb5454a79b910b70b3e07641e28576d0c3fe093e2dd0ddc9
258,2315.87,airtime_purchase,agent,ad034397-ca86-4ae3-a9aa-3e3abdce8655,b9d86852-88a9-41ce-8b6b-778c9cfeeea0,c5abf4ce-7047-4e52-aa1e-c5ff4f2c32ce,successful,0.6388472562926043,77332b00-639b-4682-bec4-f0bd5ee2574f,29854541-13ab-49aa-85d3-3c76b2ec6e47,2017-08-11 12:42:56,Southwest,Ngaoundere,a4c98f6e69dfe94413dbd53dba795ff62946d7a428ff699d7cd23f39f190f1f5
259,5842.8,bill_payment,USSD,00581ec2-b951-4287-9d19-c7a39b94c394,d15bf714-bf0c-487b-8b1b-bb8b9bd7d0a0,7592f876-3bbb-4fd1-9053-17fd6f77f560,successful,0.5888764646849861,8cee1d21-3238-4a7a-99b2-c62b8a4b17dd,af9375f9-5a4a-4a04-9326-4feb7af20f35,2016-12-20 01:40:51,East,Bamenda,1c7683b61d10755a529307715de01f0de07010a5373efe4d64eb3877be79df12
260,9475.51,bill_payment,USSD,84e87cb3-462b-434a-be9f-c92735b82601,829a15d0-4283-4226-a7e9-83d47c4499a1,8034603d-3ee0-4731-8bcd-18c183f490d8,successful,0.0213480037685446,ec068743-26a2-48fc-8431-d0eda07c7092,af42a20d-c9b0-4de5-b084-ad4c084d1ca8,2017-05-31 10:19:11,North,Ebolowa,645ed61902edfaecb8944141efbcd36252985edbe4398385868cff536ad0fadd
261,7787.93,money_transfer,USSD,31d0be17-e883-4d5c-9a14-45cda7c4ccb8,211d2963-3ed0-4910-9d28-d17cc1ac1356,91f131ac-b7f0-4b4d-bb5b-1160e959ee34,successful,0.3921395214147124,9fcf3d4a-4530-4715-a330-d4a3c1a60d27,b9d8b456-44b9-4646-88b2-9295ca5a8607,2021-09-11 02:03:36,North,Yaounde,d19a0bfaf7f9079ff3fbc23013063efda2d24900e0c6637b9373abc7882223cb
262,7221.01,bill_payment,USSD,73c4c61e-89ea-40c6-83d4-60c457979ce3,1f70858b-792b-4289-8307-b10c97bfc422,3dc4048c-fb4a-4d24-b419-9e95be06064b,failed,0.4758649381526036,e9fdefa1-e0ff-470e-bf95-c5afb2e17ee5,d8765960-b9ac-48c9-9294-765a8ea5e91a,2020-10-26 00:48:02,Central,Bertoua,6aa82d49f3956f03c64d839e9c7a9cb8f56de7def7d076134cd31e0a91e72bf4
263,6780.77,other,USSD,fc3770a2-11f5-4ff6-b38a-1a1f694bd7fc,7993a8aa-2bcf-443a-85cf-2d83f3dc1f78,e4baa008-35b7-4c92-a4a8-00ec0e938ad9,successful,0.3566872952550707,35ab7b2a-4ad1-42ad-8aa0-90757181be97,a13d73b2-7a73-40f0-b2b2-23db4b01cc02,2022-03-07 18:53:43,Far North,Bafoussam,a0356455ac1bcdfc8698da5762eedda04e6f5b380cd5ec984ff8e65be6e9d347
264,9226.23,money_transfer,mobile_app,a93a392e-b429-43dd-a431-cac95a569f5f,0c603f05-959d-4fc0-8ecd-6f690b816489,944f3fbe-5e42-4867-8e1a-1b5ed4462b94,successful,0.758156955845338,365035b7-1031-40d6-ade3-55e58f7a8684,77e1824b-967b-473d-b637-33fcec87eb44,2016-04-25 12:49:36,North,Bamenda,a1aef8e95ce90173615d8cd022178987858bbce141c391f6f4f5ea66d5f2ea4d
265,7901.49,airtime_purchase,agent,e8063678-dd16-446e-954b-6fb487674925,688bfac2-6e6e-4864-ab43-1010dd3b02cc,aaac7ff2-7605-4278-812c-34fc54c4821b,failed,0.4711482996473404,c4129d95-633f-49ab-a1fa-0893cff9cc97,64bb2a1c-b10b-44a3-84d1-6c077377ae44,2023-12-04 10:45:54,South,Garoua,df007bbbaa3640634cf60a02cf526bf2df35a1b891f14fce9202cbc3201e0cb3
266,4540.04,airtime_purchase,mobile_app,75531853-72c4-4ef8-bb15-91654120ecc4,36495b76-3ab3-4163-bfc6-99db93b0b924,e00152b6-aeda-4fc5-9e23-5411ca22cca3,successful,0.6476456147930599,9ad27085-5e23-46cc-b2ab-ae1a57c90009,f7f4fc6e-e293-4ff0-b651-a1a731560941,2023-09-04 22:13:16,West,Ebolowa,bf1efe400ef8fe282c8c6d868e1744354f9798885658f3a3f82bae45450545e1
267,5520.92,money_transfer,agent,b66c3c5b-36b3-4449-bac2-2c854427fe9f,81823674-4ac7-4091-ad4c-df37d753b969,80cf468d-df6a-4609-8341-e5a219d30247,successful,0.0598669152143157,64e483df-1000-4d84-9b3d-d36406c9dc6e,336ae30c-da62-476d-94f5-94a0e8df5371,2016-07-11 04:10:53,Far North,Bafoussam,61f6cfd2777e131d7716ea344555800300ae058c48bb9fface278857f6db5f90
268,462.38,other,agent,9efca292-1d78-43bd-94be-7f215096980d,bdbb4b7b-836c-4446-9dc5-7691857d94b6,8f26d12d-45d0-4bfe-bb8d-d62cff77b804,successful,0.5652652540918358,220b208e-95a8-4089-9bc3-432f98047353,fb6796b0-60a8-45d7-81cd-08f8de8993b6,2015-06-28 02:00:02,Adamaoua,Maroua,a74699c3f7ed028430514707732255c2705ed24241ba066c85210025763b0530
269,7237.58,money_transfer,USSD,cda4f160-0ed8-48c9-9407-ed8138ea6c02,be10c632-c46f-4a06-9ee3-f370141b7afe,3b876275-d27b-48f8-8c0d-4f95edd64bf7,failed,0.2650491238205565,37a34e98-b34b-4d7f-b928-e3005c7e8f03,d0322f73-492a-4d6c-9441-38e6b6fa84b3,2024-03-28 03:32:04,Southwest,Garoua,bbeac1cc68896fb200a5da8ef504f480fa72287db4b5ebecc878a9b7ba7f732e
